date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2023-11-01,Routing Optimization with Vehicle–Customer Coordination,10.1287/mnsc.2023.4739,"[{'author_name': 'Wei Zhang', 'author_slug': 'wei-zhang-8JYwx', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Alexandre Jacquillat', 'author_slug': 'alexandre-jacquillat-R50nD5', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Kai Wang', 'author_slug': 'kai-wang-vJ2p6Z', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Shuaian Wang', 'author_slug': 'shuaian-wang-dvJ11G', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,69,2023,Institute for Operations Research and the Management Sciences (INFORMS),11,6876-6897,"In several transportation systems, vehicles can choose where to meet customers rather than stopping in fixed locations. This added flexibility, however, requires coordination between vehicles and customers that adds complexity to routing operations. This paper develops scalable algorithms to optimize these operations. First, we solve the one-stop subproblem in the [Formula: see text] space and the [Formula: see text] space by leveraging the geometric structure of operations. Second, to solve a multistop problem, we embed the single-stop optimization into a tailored coordinate descent scheme, which we prove converges to a global optimum. Third, we develop a new algorithm for dial-a-ride problems based on a subpath-based time–space network optimization combining set partitioning and time–space principles. Finally, we propose an online routing algorithm to support real-world ride-sharing operations with vehicle–customer coordination. Computational results show that our algorithm outperforms state-of-the-art benchmarks, yielding far superior solutions in shorter computational times and can support real-time operations in very large-scale systems. From a practical standpoint, most of the benefits of vehicle–customer coordination stem from comprehensively reoptimizing “upstream” operations as opposed to merely adjusting “downstream” stopping locations. Ultimately, vehicle–customer coordination provides win–win–win outcomes: higher profits, better customer service, and smaller environmental footprint.  This paper was accepted by Chung Piaw Teo, optimization.  Funding: This research was supported by the National Natural Science Foundation of China [Grants 72288101, 52221005 and 52220105001].  Supplemental Material: The e-companion and data are available at https://doi.org/10.1287/mnsc.2023.4739 ."
2018-10-18,"Logistics Education and Behavioral Training Decisions, Time Distortion, and the Prae Ante View",10.3390/logistics2040024,"[{'author_name': 'Thomas Neukirchen', 'author_slug': 'thomas-neukirchen-ygkXMx', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Matthias Klumpp', 'author_slug': 'matthias-klumpp-OVE8Ok', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,2,2018,MDPI AG,4,24,"In training and education for logistics, time inconsistency affects individual decisions regarding education and career choices. This is especially relevant in view of growing boundarylessness of careers that impacts the logistics sector with its high ratio of lateral entrants. We enrich the analysis of training and education decision-making processes with a third view beyond the common ex ante and ex post perspectives that has not been employed yet in this context. Our insights, modeled as a new prae ante view, can help prevent myopia in educational choice on an individual level and the resulting economic inefficiencies. This translates into more fitting provisions by individuals earlier, and into improved targeting of prospective employees in logistics. The purpose of this study is to provide an agent-based description grounded in behavioral economics, supported by an explorative empirical survey using extensive semi-structured expert-interviews with six participants concerning four to six career transitions each, conducted with employees in logistics professions. Main conclusions include that participants who were asked openly about influential factors for education and career decisions were oblivious of some factors described as highly predictive of educational and career success in literature, not acknowledging social and cultural capital, habitus, and chance, but also consistently ascribing success to a ""milestone-mindset"" to be described here as well.Logistics 2018, 2, 24 2 of 16 specific logistics education and training is beyond dispute [5][6][7], the issue of time-inconsistent choices in that regard has rarely been addressed, which appears especially striking given the high occurrence of track changes leading employees into logistics as lateral entrants [8][9][10]. Time inconsistency is a well-established topic in behavioral economics [11][12][13][14], while basic or continuing education and training are discussed in research in many contexts including our instance regarding the context of time-inconsistent educational choice in logistics.In our approach, all levels of education and training in logistics (vocational, academic, and continuing) are involved [15,16]. In this contribution, three perspectives are discerned, two of which are commonplace in economic theory. Usually, economic theory describes a decision perspective from an ex ante and ex post view. We deem this an unjustified limitation and propose an extended framework including a new ""prae ante"" view, for which this paper provides qualitative insights into the influential factors for this additional analytical perspective. Educational and career choices can be seen as investments in one's own human capital and are often analyzed both strategically (ex ante) and evaluated (ex post). In the economic analysis of intertemporal investment decisions, ex ante concerns the decision given the preferences, expectations, and information on the future [17,18]; meanwhile, ex post concerns an evaluation of decision outcomes in hindsight, for instance, by a..."
2023-12-01,Exploring Applications and Practical Examples by Streamlining Material Requirements Planning (MRP) with Python,10.3390/logistics7040091,"[{'author_name': 'João Reis', 'author_slug': 'João Reis', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,4,91,"Background: Material Requirements Planning (MRP) is critical in Supply Chain Management (SCM), facilitating effective inventory management and meeting production demands in the manufacturing sector. Despite the potential benefits of automating the MRP tasks to meet the demand for expedited and efficient management, the field appears to be lagging behind in harnessing the advancements offered by Artificial Intelligence (AI) and sophisticated programming languages. Consequently, this study aims to address this gap by exploring the applications of Python in simplifying the MRP processes. Methods: This article offers a twofold approach: firstly, it conducts research to uncover the potential applications of the Python code in streamlining the MRP operations, and the practical examples serve as evidence of Python’s efficacy in simplifying the MRP tasks; secondly, this article introduces a conceptual framework that showcases the Python ecosystem, highlighting libraries and structures that enable efficient data manipulation, analysis, and optimization techniques. Results: This study presents a versatile framework that integrates a variety of Python tools, including but not limited to Pandas, Matplotlib, and Plotly, to streamline and actualize an 8-step MRP process. Additionally, it offers preliminary insights into the integration of the Python-based MRP solution (MRP.py) with Enterprise Resource Planning (ERP) systems. Conclusions: While the article focuses on demonstrating the practicality of Python in MRP, future endeavors will entail empirically integrating MRP.py with the ERP systems in small- and medium-sized companies. This integration will establish real-time data synchronization between the Python and ERP systems, leading to accurate MRP calculations and enhanced decision-making processes."
2021-11-17,Sustainable Supply Chain Management in the Route for a Circular Economy: An Integrative Literature Review,10.3390/logistics5040081,"[{'author_name': 'Jorge Alfredo Cerqueira Streit', 'author_slug': 'jorge-alfredo-cerqueira-streit-6nPk5g', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Gustavo Yuho Endo', 'author_slug': 'gustavo-yuho-endo-DRVZVd', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Patrícia Guarnieri', 'author_slug': 'patricia-guarnieri-g1105A', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Luciano Batista', 'author_slug': 'luciano-batista-gZOZZJ', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,81,"Sustainable supply chain management (SSCM) considers social, environmental, and economic dimensions of sustainability. In the context of the pandemic, organizations must face consequences striking the wider dimensions of sustainability. Thus, after the COVID-19 pandemic, how will the value chains collaborate for the transition from a traditional (linear) to a Circular Economy? From this question, in this paper, we analyze the international papers that connect sustainable supply chain management (SSCM) with circular economy (CE). We conducted an Integrative Literature Review based on the Web of Science and Scopus databases from 2010 to 2020, using the Methodi Ordinatio protocol to classify the papers. The 37 best-ranked papers were analyzed thoroughly. The results show the prominent authors, institutions, the network relationship between authors, the evolution of publications, and the leading journals. The content of these articles was categorized and discussed about the changes in the way products are manufactured, distributed, consumed, and recovered. The integration of CE principles in SSCM has been evaluated as having potential utility for industries, cities, and businesses in general. Finally, an agenda was identified with suggestions for further research, which can aid researchers and practitioners acting in this field. Managers can obtain insights to improve supply chain sustainability and consequently respond to the challenges imposed by the current pandemic."
2023-09-13,Transformative Procurement Trends: Integrating Industry 4.0 Technologies for Enhanced Procurement Processes,10.3390/logistics7030063,"[{'author_name': 'Areej Althabatah', 'author_slug': 'Areej Althabatah', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,63,"Background: the advent of Industry 4.0 (I4.0) innovations has revolutionized supply chain management through technologies like the Internet of Things (IoT) and Artificial Intelligence (AI) integrated into procurement processes. Methods: this study addresses a critical knowledge gap by conducting a comprehensive review of 111 papers sourced from the Scopus database. These papers are classified into seven sub-themes encompassing I4.0 or procurement 4.0 (P4.0), big data, IoT, additive manufacturing, blockchain, e-procurement, and AI. Results: the investigation reveals that I4.0 technologies, particularly e-procurement and blockchain, have garnered substantial attention. Such technologies offer diverse value propositions, encompassing streamlined supplier evaluation, lead time reduction, cost optimization, and enhanced data security. Conclusion: the paper underscores pivotal trends and insights for the evolution of Procurement 4.0, illuminating a path toward more efficient supply chain management."
2021-09-16,Skills of junior project management professionals and project success achieved by them,10.12821/ijispm090103,"[{'author_name': 'William E. Hefley', 'author_slug': 'william-e-hefley-vdXKn3', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mário Bottion', 'author_slug': 'mario-bottion-01ZNPy', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,9,2021,University of Minho,1,56-75,"New graduates are often placed into project management roles, but may face challenges in these roles. This study surveyed managers from Brazilian organizations and gathered information on the environment, practices and results of projects where new graduates were in project management roles. In-depth interviews were executed with a subset of these managers to further collect insights into issues surrounding new graduates’ performance in project management. This paper examines the preparation and performance of new graduates in project management roles. It addresses specific project management skills and competencies that are involved in delivering successful projects and how these relate to project success or failure. The conclusions determined that new graduates are often not fully prepared for project management roles and fail to conduct comprehensive project preparations, often missing risk management; their soft skills are not fully developed creating further challenges; and the corporate environment towards project management may not lead to developing well-prepared project managers."
2021-10-07,Blockchain Technologies in Logistics and Supply Chain Management: A Bibliometric Review,10.3390/logistics5040072,"[{'author_name': 'Abderahman Rejeb', 'author_slug': 'abderahman-rejeb-0Gn8ZP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Karim Rejeb', 'author_slug': 'karim-rejeb-lXXPly', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Steve Simske', 'author_slug': 'steve-simske-XePAEk', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,72,"The emergence of blockchain technology has sparked significant attention from the supply chain management (SCM) and logistics communities. In this paper, we present the results from a thorough bibliometric review that analytically and objectively identifies the intellectual structure of this field, the seminal papers, and the most influential scholars. We employ a knowledge domain visualization technique to generate insights that go beyond other review studies on blockchain research within logistics and SCM. The analysis starts with selecting a total of 628 papers from Scopus and the Web of Science that were published during 2016–2020. The bibliometric analysis output demonstrates that the number of blockchain papers has rapidly increased since 2017. The most productive researchers are from the USA, China, and India. The top academic institutions contributing to the literature are also identified. Based on network analyses, we found that the literature concentrates mainly on the conceptualization of blockchain; its potentials for supply chain sustainability; its adoption triggers and barriers; and its role in supporting supply chain agility, trust, protection of intellectual property, and food/perishable supply chains. Besides systematically mapping the literature, we identify several research gaps and propose numerous actionable research directions for the future. This study enriches the extant blockchain literature, provides a timely snapshot of the current state of research, and examines the knowledge structure of blockchain research in logistics and SCM with the help of evidence-based scientometric methods."
2020-09-23,"Responding to COVID-19 Supply Chain Risks—Insights from Supply Chain Change Management, Total Cost of Ownership and Supplier Segmentation Theory",10.3390/logistics4040023,"[{'author_name': 'Remko van Hoek', 'author_slug': 'remko-van-hoek-MVLzkk', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,4,2020,MDPI AG,4,23,"The COVID-19 pandemic is causing risks and disruptions in most supply chains. As supply chain managers are responding to these risks, several theories may inform those efforts. In this paper, we explore across seven companies in different industries, supply chain positions and countries, how lessons from total costs of ownership, supplier segmentation and supply chain change management theory may apply to efforts to respond to COVID-19 supply chain risks and disruptions. The findings indicate that the pandemic forces companies to consider total costs more holistically, beyond the purchase price, and that collaboration with suppliers and developing new sources of supply is of growing importance to reduce risk in the supply chain. However, the change involved in responding to risks will take time, and for many companies, the hardest work is still ahead. Our findings also paint a more nuanced and complex picture than offered in the popular press; the focus on nearshoring does not necessarily mean leaving China and the switch in total costs of ownership may only be partial and temporal. Limitations of the theories considered are identified and resulting suggestions for managers and further research are developed."
2019-02-27,Combining Blockchain Technology and the Physical Internet to Achieve Triple Bottom Line Sustainability: A Comprehensive Research Agenda for Modern Logistics and Supply Chain Management,10.3390/logistics3010010,"[{'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,3,2019,MDPI AG,1,10,"Integrating triple bottom line (TBL) goals into supply chains (SCs) is a challenging task which necessitates the careful coordination of numerous stakeholders’ individual interests. Recent technological advancements can impact TBL sustainability by changing the design, structure, and management of modern SCs. Blockchain technology enables immutable data records and facilitates a shared data view along the supply chain. The Physical Internet (PI) is an overarching framework that can be applied to create a layered and comprehensive view of the SC. In this conceptual paper, I define and combine these technologies and derive several high-level research areas and research questions (RQ) to investigate adoption and management as well as structural SC issues. I suggest a theory-based research agenda for the years to come that exploits the strengths of rigorous academic research, while remaining relevant for industry. Furthermore, I suggest various well-established theories to tackle the respective research questions and provide specific directions for future research."
2018-08-07,Unravelling the Complexity of Supply Chain Volatility Management,10.3390/logistics2030014,"[{'author_name': 'Benjamin Nitsche', 'author_slug': 'benjamin-nitsche-vRWQZ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,2,2018,MDPI AG,3,14,"Managing supply chain volatility (SCV) is often identified as one of the major challenges of modern supply chain management. While research has predominantly focused on describing the multidimensional areas of SCV and its negative impacts, clear guidelines on how to manage SCV for efficiency, and prioritize the areas on which to focus, are sparse. This study seeks to fill this gap in the research by: (1) assessing the relative impact of SCV sources, and (2) proposing means to deal with them. Based on an Analytical Hierarchy Process conducted with 17 SCM practitioners, the paper assesses the relative impact of sources of SCV, and further contextualizes them according to factors such as product lead time and production strategy, providing more fine-grained insights for SC managers seeking to manage SCV. Subsequently, the paper applies the Nominal Group Technique with the same group of practitioners in order to identify and condense strategies for dealing with the most impactful sources of SCV (intra-organizational misalignment, inaccurate forecasting, long lead times, erratic behavior of decision makers in the supply chain, erratic behavior of customers, and high level of competition), leading to a set of 44 SCV-management strategies."
2023-12-07,MARLIN Method: Enhancing Warehouse Resilience in Response to Disruptions,10.3390/logistics7040095,"[{'author_name': 'Silvia Colabianchi', 'author_slug': 'Silvia Colabianchi', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,4,95,"Background: Endogenous and exogenous factors impact the operational characteristics of supply chains, affecting wholesale warehouses. The survival of a warehouse is often threatened by disruptive events that alter infrastructure and performance. The emergence of COVID-19 exemplified the need for adaptability in retail goods supply chains, emphasizing the necessity for responding to external shocks. Methods: The MARLIN (Method wArehouse ResiLience dIstruptioN) method, founded on theories and models of resilience engineering is introduced. MARLIN is a practical tool designed to identify key areas requiring intervention in response to disruptive events. An empirical test was conducted in an Italian warehouse. Results: The conducted test yielded tangible results, demonstrating the efficacy of the method. It successfully pinpointed areas necessitating intervention and identified Key Performance Indicators (KPIs) associated with disruptions. The study not only underscores the importance of data collection but also highlights the often-overlooked significance of warehouse management. Conclusions: The study establishes MARLIN as a valuable asset for stakeholders involved in disruption management. Its application has proven instrumental in recognizing areas of intervention and identifying KPIs related to disruptions. Ongoing research endeavors to broaden its applicability across diverse supply chain scenarios, aiming to enhance situational awareness and enable proactive risk assessment through what-if analysis."
2023-08-03,Green Supply Chain Management: The Effect of Procurement Sustainability on Reverse Logistics,10.3390/logistics7030047,"[{'author_name': 'Nataliia Letunovska', 'author_slug': 'Nataliia Letunovska', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,47,"Background: Sustainable procurement is about considering social and environmental factors alongside financial factors in making procurement decisions and purchasing goods and services that take into account the social, economic, and environmental impact that such purchasing has on people and communities. This study was carried out to address the effects of procurement sustainability on reverse logistics. It considered four objectives: to establish the relationship between environmental procurement sustainability and reverse logistics, to examine the relationship between economic procurement sustainability and reverse logistics, to examine the relationship between social sustainability procurement and reverse logistics, and to examine the moderating role of government policy. Methods: This study applied structural equation modeling to check the research hypotheses. A purposive sampling technique was used. A structured questionnaire was used to gather primary data. The data gathered were analyzed using descriptive and inferential analysis. The data were analyzed in SPSS version 21. The study found that environmental, economic, and social procurement sustainability has a significant and positive effect on reverse logistics. Government policy moderates the relationships between environmental, economic, and social procurement sustainability and reverse logistics. Conclusions: This study recommends that organizations team up with environmental protection agencies to produce environmentally friendly products. Social interventions that can help protect society from damage should be acknowledged. Good economic policies that ensure that organizations increase their wealth should also be acknowledged."
2020-05-22,Forecasting and Evaluating Multiple Interventions for COVID-19 Worldwide,10.3389/frai.2020.00041,"[{'author_name': 'Zixin Hu', 'author_slug': 'zixin-hu-pnbbxQ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Qiyang Ge', 'author_slug': 'qiyang-ge-GpKlK', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Shudi Li', 'author_slug': 'shudi-li-bR0Xp', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Eric Boerwinkle', 'author_slug': 'eric-boerwinkle-PQrn2g', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Li Jin', 'author_slug': 'li-jin-W8Vx81', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Momiao Xiong', 'author_slug': 'momiao-xiong-3nw5gA', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,3,2020,Frontiers Media SA,,,"As the Covid-19 pandemic surges around the world, questions arise about the number of global cases at the pandemic's peak, the length of the pandemic before receding, and the timing of intervention strategies to significantly stop the spread of Covid-19. We have developed artificial intelligence (AI)-inspired methods for modeling the transmission dynamics of the epidemics and evaluating interventions to curb the spread and impact of COVID-19. The developed methods were applied to the surveillance data of cumulative and new COVID-19 cases and deaths reported by WHO as of March 16th, 2020. Both the timing and the degree of intervention were evaluated. The average error of five-step ahead forecasting was 2.5%. The total peak number of cumulative cases, new cases, and the maximum number of cumulative cases in the world with complete intervention implemented 4 weeks later than the beginning date (March 16th, 2020) reached 75,249,909, 10,086,085, and 255,392,154, respectively. However, the total peak number of cumulative cases, new cases, and the maximum number of cumulative cases in the world with complete intervention after 1 week were reduced to 951,799, 108,853 and 1,530,276, respectively. Duration time of the COVID-19 spread was reduced from 356 days to 232 days between later and earlier interventions. We observed that delaying intervention for 1 month caused the maximum number of cumulative cases reduce by −166.89 times that of earlier complete intervention, and the number of deaths increased from 53,560 to 8,938,725. Earlier and complete intervention is necessary to stem the tide of COVID-19 infection."
2023-02-14,Human-centricity in AI governance: A systemic approach,10.3389/frai.2023.976887,"[{'author_name': 'Anton Sigfrids', 'author_slug': 'anton-sigfrids-lG6zb', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Jaana Leikas', 'author_slug': 'jaana-leikas-mvEV4Y', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Henrikki Salo-Pöntinen', 'author_slug': 'henrikki-salo-pontinen-vdEWm4', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Emmi Koskimies', 'author_slug': 'emmi-koskimies-e1gnQm', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Human-centricity is considered a central aspect in the development and governance of artificial intelligence (AI). Various strategies and guidelines highlight the concept as a key goal. However, we argue that current uses of Human-Centered AI (HCAI) in policy documents and AI strategies risk downplaying promises of creating desirable, emancipatory technology that promotes human wellbeing and the common good. Firstly, HCAI, as it appears in policy discourses, is the result of aiming to adapt the concept of human-centered design (HCD) to the public governance context of AI but without proper reflection on how it should be reformed to suit the new task environment. Second, the concept is mainly used in reference to realizing human and fundamental rights, which are necessary, but not sufficient for technological emancipation. Third, the concept is used ambiguously in policy and strategy discourses, making it unclear how it should be operationalized in governance practices. This article explores means and approaches for using the HCAI approach for technological emancipation in the context of public AI governance. We propose that the potential for emancipatory technology development rests on expanding the traditional user-centered view of technology design to involve community- and society-centered perspectives in public governance. Developing public AI governance in this way relies on enabling inclusive governance modalities that enhance the social sustainability of AI deployment. We discuss mutual trust, transparency, communication, and civic tech as key prerequisites for socially sustainable and human-centered public AI governance. Finally, the article introduces a systemic approach to ethically and socially sustainable, human-centered AI development and deployment."
2023-08-11,Declining cost of renewables and climate change curb the need for African hydropower expansion,10.1126/science.adf5848,"[{'author_name': 'Angelo Carlino', 'author_slug': 'angelo-carlino-ejDrOm', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Matthias Wildemeersch', 'author_slug': 'matthias-wildemeersch-Yg8NmE', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Celray James Chawanda', 'author_slug': 'celray-james-chawanda-5Yx152', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Matteo Giuliani', 'author_slug': 'matteo-giuliani-5GDRPZ', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sebastian Sterl', 'author_slug': 'sebastian-sterl-mvb36n', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Wim Thiery', 'author_slug': 'wim-thiery-1ZrN2j', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ann van Griensven', 'author_slug': 'ann-van-griensven-8GrAEx', 'author_sequence_number': '7', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Andrea Castelletti', 'author_slug': 'andrea-castelletti-zRj81Q', 'author_sequence_number': '8', 'affiliation': None, 'affiliation_slug': None}]",Science,Science,381,2023,American Association for the Advancement of Science (AAAS),6658,,"Across continental Africa, more than 300 new hydropower projects are under consideration to meet the future energy demand that is expected based on the growing population and increasing energy access. Yet large uncertainties associated with hydroclimatic and socioeconomic changes challenge hydropower planning. In this work, we show that only 40 to 68% of the candidate hydropower capacity in Africa is economically attractive. By analyzing the African energy systems’ development from 2020 to 2050 for different scenarios of energy demand, land-use change, and climate impacts on water availability, we find that wind and solar outcompete hydropower by 2030. An additional 1.8 to 4% increase in annual continental investment ensures reliability against future hydroclimatic variability. However, cooperation between countries is needed to overcome the divergent spatial distribution of investment costs and potential energy deficits."
2019-11-01,Educators' Views on Using Humanoid Robots With Autistic Learners in Special Education Settings in England,10.3389/frobt.2019.00107,"[{'author_name': 'Alyssa M. Alcorn', 'author_slug': 'alyssa-m-alcorn-zb3gG3', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Eloise Ainger', 'author_slug': 'eloise-ainger-AxnOQa', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Vicky Charisi', 'author_slug': 'vicky-charisi-xQNjkw', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Stefania Mantinioti', 'author_slug': 'stefania-mantinioti-GDwMbE', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Suncica Petrovic', 'author_slug': 'suncica-petrovic-vxP8d4', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Bob R. Schadenberg', 'author_slug': 'bob-r-schadenberg-zb8aaY', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Teresa Tavassoli', 'author_slug': 'teresa-tavassoli-zRYEwK', 'author_sequence_number': '7', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Liz Pellicano', 'author_slug': 'liz-pellicano-EWLDJP', 'author_sequence_number': '8', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Robotics and Ai,Front. Robot. AI,6,2019,Frontiers Media SA,,,"Researchers, industry, and practitioners are increasingly interested in the potential of social robots in education for learners on the autism spectrum. In this study, we conducted semi-structured interviews and focus groups with educators in England to gain their perspectives on the potential use of humanoid robots with autistic pupils, eliciting ideas, and specific examples of potential use. Understanding educator views is essential, because they are key decision-makers for the adoption of robots and would directly facilitate future use with pupils. Educators were provided with several example images (e.g., NAO, KASPAR, Milo), but did not directly interact with robots or receive information on current technical capabilities. The goal was for educators to respond to the general concept of humanoid robots as an educational tool, rather than to focus on the existing uses or behaviour of a particular robot. Thirty-one autism education staff participated, representing a range of special education settings and age groups as well as multiple professional roles (e.g., teachers, teaching assistants, speech, and language therapists). Thematic analysis of the interview transcripts identified four themes: Engagingness of robots, Predictability and consistency, Roles of robots in autism education, and Need for children to interact with people, not robots. Although almost all interviewees were receptive toward using humanoid robots in the classroom, they were not uncritically approving. Rather, they perceived future robot use as likely posing a series of complex cost-benefit trade-offs over time. For example, they felt that a highly motivating, predictable social robot might increase children's readiness to learn in the classroom, but it could also prevent children from engaging fully with other people or activities. Educator views also assumed that skills learned with a robot would generalise, and that robots' predictability is beneficial for autistic children-claims that need further supporting evidence. These interview results offer many points of guidance to the HRI research community about how humanoid robots could meet the specific needs of autistic learners, as well as identifying issues that will need to be resolved for robots to be both acceptable and successfully deployed in special education contexts."
