date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2022-02-02,Challenges of adopting agile methods in a public organization,10.12821/ijispm040304,"[{'author_name': 'Jouko Nuottila', 'author_slug': 'jouko-nuottila-3KM9Wb', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Kirsi Aaltonen', 'author_slug': 'kirsi-aaltonen-QeOXax', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Jaakko Kujala', 'author_slug': 'jaakko-kujala-vJM42O', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,4,2022,University of Minho,3,65-85,"Agile development methods are widely used among business enterprises. Since the introduction of the Agile Manifesto in 2001, several agile methods have been implemented, first in single-team set-ups and later in larger multi-team set-ups for complex Information Technology (IT) system development. However, the adoption of agile methods has been slow in the public sector. This is also reflected in the academic literature, as there are only a few studies discussing agile adoption in public organizations. This paper contributes to research on the use of agile practices specifically in the context of public organizations, and sheds light on the challenges a public organization may face while adopting these practices. The aim of this paper is to identify and categorize the challenges that may hinder efficient adoption and use of agile methods in public IT projects that include private software vendors. This research is based on a case study of a large governmental office. As a result, this paper presents several categories of identified challenges, the root causes of these challenges, and a discussion of the characteristics of these challenges for the public sector."
2021-09-08,A Systematic Investigation of the Integration of Machine Learning into Supply Chain Risk Management,10.3390/logistics5030062,"[{'author_name': 'Meike Schroeder', 'author_slug': 'meike-schroeder-KlX9ee', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sebastian Lodemann', 'author_slug': 'sebastian-lodemann-Wny6bN', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,62,"The main objective of the paper is to analyze and synthesize existing scientific literature related to supply chain areas where machine learning (ML) has already been implemented within the supply chain risk management (SCRM) field, both in theory and in practice. Furthermore, we analyzed which risks were addressed in the use cases as well as how ML might shape SCRM. For this purpose, we conducted a systematic literature review. The results showed that the applied examples relate primarily to the early identification of production, transport, and supply risks in order to counteract potential supply chain problems quickly. Through the analyzed case studies, we were able to identify the added value that ML integration can bring to the SCRM (e.g., the integration of new data sources such as social media or weather data). From the systematic literature analysis results, we developed four propositions, which can be used as motivation for further research."
2023-01-13,Three levels at which the user's cognition can be represented in artificial intelligence,10.3389/frai.2022.1092053,"[{'author_name': 'Baptist Liefooghe', 'author_slug': 'baptist-liefooghe-n6N24V', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Leendert van Maanen', 'author_slug': 'leendert-van-maanen-68EL2p', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,5,2023,Frontiers Media SA,,,"Artificial intelligence (AI) plays an important role in modern society. AI applications are omnipresent and assist many decisions we make in daily life. A common and important feature of such AI applications are user models. These models allow an AI application to adapt to a specific user. Here, we argue that user models in AI can be optimized by modeling these user models more closely to models of human cognition. We identify three levels at which insights from human cognition can be—and have been—integrated in user models. Such integration can be very loose with user models only being inspired by general knowledge of human cognition or very tight with user models implementing specific cognitive processes. Using AI-based applications in the context of education as a case study, we demonstrate that user models that are more deeply rooted in models of cognition offer more valid and more fine-grained adaptations to an individual user. We propose that such user models can also advance the development of explainable AI."
2023-12-04,Model-agnostic explainable artificial intelligence tools for severity prediction and symptom analysis on Indian COVID-19 data,10.3389/frai.2023.1272506,"[{'author_name': 'Athira Nambiar', 'author_slug': 'Athira Nambiar', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"IntroductionThe COVID-19 pandemic had a global impact and created an unprecedented emergency in healthcare and other related frontline sectors. Various Artificial-Intelligence-based models were developed to effectively manage medical resources and identify patients at high risk. However, many of these AI models were limited in their practical high-risk applicability due to their “black-box” nature, i.e., lack of interpretability of the model. To tackle this problem, Explainable Artificial Intelligence (XAI) was introduced, aiming to explore the “black box” behavior of machine learning models and offer definitive and interpretable evidence. XAI provides interpretable analysis in a human-compliant way, thus boosting our confidence in the successful implementation of AI systems in the wild.MethodsIn this regard, this study explores the use of model-agnostic XAI models, such as SHapley Additive exPlanations values (SHAP) and Local Interpretable Model-Agnostic Explanations (LIME), for COVID-19 symptom analysis in Indian patients toward a COVID severity prediction task. Various machine learning models such as Decision Tree Classifier, XGBoost Classifier, and Neural Network Classifier are leveraged to develop Machine Learning models.Results and discussionThe proposed XAI tools are found to augment the high performance of AI systems with human interpretable evidence and reasoning, as shown through the interpretation of various explainability plots. Our comparative analysis illustrates the significance of XAI tools and their impact within a healthcare context. The study suggests that SHAP and LIME analysis are promising methods for incorporating explainability in model development and can lead to better and more trustworthy ML models in the future."
2023-07-31,An Approach Based on Recurrent Neural Networks and Interactive Visualization to Improve Explainability in AI Systems,10.3390/bdcc7030136,"[{'author_name': 'William Villegas-Ch', 'author_slug': 'William Villegas-Ch', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,7,2023,MDPI AG,3,136,"This paper investigated the importance of explainability in artificial intelligence models and its application in the context of prediction in Formula (1). A step-by-step analysis was carried out, including collecting and preparing data from previous races, training an AI model to make predictions, and applying explainability techniques in the said model. Two approaches were used: the attention technique, which allowed visualizing the most relevant parts of the input data using heat maps, and the permutation importance technique, which evaluated the relative importance of features. The results revealed that feature length and qualifying performance are crucial variables for position predictions in Formula (1). These findings highlight the relevance of explainability in AI models, not only in Formula (1) but also in other fields and sectors, by ensuring fairness, transparency, and accountability in AI-based decision making. The results highlight the importance of considering explainability in AI models and provide a practical methodology for its implementation in Formula (1) and other domains."
2021-09-19,Explainable Artificial Intelligence for Human Decision Support System in the Medical Domain,10.3390/make3030037,"[{'author_name': 'Samanta Knapič', 'author_slug': 'samanta-knapic-RjWGYM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Avleen Malhi', 'author_slug': 'avleen-malhi-4Y8Y8R', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rohit Saluja', 'author_slug': 'rohit-saluja-XeMVxk', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Kary Främling', 'author_slug': 'kary-framling-0GzKyP', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Machine Learning and Knowledge Extraction,MAKE,3,2021,MDPI AG,3,740-770,"In this paper, we present the potential of Explainable Artificial Intelligence methods for decision support in medical image analysis scenarios. Using three types of explainable methods applied to the same medical image data set, we aimed to improve the comprehensibility of the decisions provided by the Convolutional Neural Network (CNN). In vivo gastral images obtained by a video capsule endoscopy (VCE) were the subject of visual explanations, with the goal of increasing health professionals’ trust in black-box predictions. We implemented two post hoc interpretable machine learning methods, called Local Interpretable Model-Agnostic Explanations (LIME) and SHapley Additive exPlanations (SHAP), and an alternative explanation approach, the Contextual Importance and Utility (CIU) method. The produced explanations were assessed by human evaluation. We conducted three user studies based on explanations provided by LIME, SHAP and CIU. Users from different non-medical backgrounds carried out a series of tests in a web-based survey setting and stated their experience and understanding of the given explanations. Three user groups (n = 20, 20, 20) with three distinct forms of explanations were quantitatively analyzed. We found that, as hypothesized, the CIU-explainable method performed better than both LIME and SHAP methods in terms of improving support for human decision-making and being more transparent and thus understandable to users. Additionally, CIU outperformed LIME and SHAP by generating explanations more rapidly. Our findings suggest that there are notable differences in human decision-making between various explanation support settings. In line with that, we present three potential explainable methods that, with future improvements in implementation, can be generalized to different medical data sets and can provide effective decision support to medical experts."
2021-05-04,A Deeper Look at Autonomous Vehicle Ethics: An Integrative Ethical Decision-Making Framework to Explain Moral Pluralism,10.3389/frobt.2021.632394,"[{'author_name': 'Jimin Rhim', 'author_slug': 'jimin-rhim-nOYOWr', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ji‐Hyun Lee', 'author_slug': 'ji-hyun-lee-gZ8eYJ', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mo Chen', 'author_slug': 'mo-chen-j6jQld', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Angelica Lim', 'author_slug': 'angelica-lim-zbzkYE', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Robotics and Ai,Front. Robot. AI,8,2021,Frontiers Media SA,,,"The autonomous vehicle (AV) is one of the first commercialized AI-embedded robots to make autonomous decisions. Despite technological advancements, unavoidable AV accidents that result in life-and-death consequences cannot be completely eliminated. The emerging social concern of how an AV should make ethical decisions during unavoidable accidents is referred to as the moral dilemma of AV, which has promoted heated discussions among various stakeholders. However, there are research gaps in explainable AV ethical decision-making processes that predict how AVs’ moral behaviors are made that are acceptable from the AV users’ perspectives. This study addresses the key question: What factors affect ethical behavioral intentions in the AV moral dilemma? To answer this question, this study draws theories from multidisciplinary research fields to propose the “Integrative ethical decision-making framework for the AV moral dilemma.” The framework includes four interdependent ethical decision-making stages: AV moral dilemma issue framing, intuitive moral reasoning, rational moral reasoning, and ethical behavioral intention making. Further, the framework includes variables (e.g., perceived moral intensity, individual factors, and personal moral philosophies) that influence the ethical decision-making process. For instance, the framework explains that AV users from Eastern cultures will tend to endorse a situationist ethics position (high idealism and high relativism), which views that ethical decisions are relative to context, compared to AV users from Western cultures. This proposition is derived from the link between individual factors and personal moral philosophy. Moreover, the framework proposes a dual-process theory, which explains that both intuitive and rational moral reasoning are integral processes of ethical decision-making during the AV moral dilemma. Further, this framework describes that ethical behavioral intentions that lead to decisions in the AV moral dilemma are not fixed, but are based on how an individual perceives the seriousness of the situation, which is shaped by their personal moral philosophy. This framework provides a step-by-step explanation of how pluralistic ethical decision-making occurs, reducing the abstractness of AV moral reasoning processes."
2024-03-27,Knowledge sharing in manufacturing using LLM-powered tools: user study and model benchmarking,10.3389/frai.2024.1293084,"[{'author_name': 'Samuel Kernan Freire', 'author_slug': 'Samuel Kernan Freire', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,7,2024,Frontiers Media SA,,,"Recent advances in natural language processing enable more intelligent ways to support knowledge sharing in factories. In manufacturing, operating production lines has become increasingly knowledge-intensive, putting strain on a factory's capacity to train and support new operators. This paper introduces a Large Language Model (LLM)-based system designed to retrieve information from the extensive knowledge contained in factory documentation and knowledge shared by expert operators. The system aims to efficiently answer queries from operators and facilitate the sharing of new knowledge. We conducted a user study at a factory to assess its potential impact and adoption, eliciting several perceived benefits, namely, enabling quicker information retrieval and more efficient resolution of issues. However, the study also highlighted a preference for learning from a human expert when such an option is available. Furthermore, we benchmarked several commercial and open-sourced LLMs for this system. The current state-of-the-art model, GPT-4, consistently outperformed its counterparts, with open-source models trailing closely, presenting an attractive option given their data privacy and customization benefits. In summary, this work offers preliminary insights and a system design for factories considering using LLM tools for knowledge management."
2023-12-11,Explainability as the key ingredient for AI adoption in Industry 5.0 settings,10.3389/frai.2023.1264372,"[{'author_name': 'Carlos Agostinho', 'author_slug': 'Carlos Agostinho', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Explainable Artificial Intelligence (XAI) has gained significant attention as a means to address the transparency and interpretability challenges posed by black box AI models. In the context of the manufacturing industry, where complex problems and decision-making processes are widespread, the XMANAI platform emerges as a solution to enable transparent and trustworthy collaboration between humans and machines. By leveraging advancements in XAI and catering the prompt collaboration between data scientists and domain experts, the platform enables the construction of interpretable AI models that offer high transparency without compromising performance. This paper introduces the approach to building the XMANAI platform and highlights its potential to resolve the “transparency paradox” of AI. The platform not only addresses technical challenges related to transparency but also caters to the specific needs of the manufacturing industry, including lifecycle management, security, and trusted sharing of AI assets. The paper provides an overview of the XMANAI platform main functionalities, addressing the challenges faced during the development and presenting the evaluation framework to measure the performance of the delivered XAI solutions. It also demonstrates the benefits of the XMANAI approach in achieving transparency in manufacturing decision-making, fostering trust and collaboration between humans and machines, improving operational efficiency, and optimizing business value."
2023-01-01,How Abstract Is Linguistic Generalization in Large Language Models? Experiments with Argument Structure,10.1162/tacl_a_00608,"[{'author_name': 'Michael Wilson', 'author_slug': 'Michael Wilson', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Transactions of the Association for Computational Linguistics,,11,2023,MIT Press,,1377-1395,"Abstract
               Language models are typically evaluated on their success at predicting the distribution of specific words in specific contexts. Yet linguistic knowledge also encodes relationships between contexts, allowing inferences between word distributions. We investigate the degree to which pre-trained transformer-based large language models (LLMs) represent such relationships, focusing on the domain of argument structure. We find that LLMs perform well in generalizing the distribution of a novel noun argument between related contexts that were seen during pre-training (e.g., the active object and passive subject of the verb spray), succeeding by making use of the semantically organized structure of the embedding space for word embeddings. However, LLMs fail at generalizations between related contexts that have not been observed during pre-training, but which instantiate more abstract, but well-attested structural generalizations (e.g., between the active object and passive subject of an arbitrary verb). Instead, in this case, LLMs show a bias to generalize based on linear order. This finding points to a limitation with current models and points to a reason for which their training is data-intensive.1"
2024-05-01,A step-by-step method for cultural annotation by LLMs,10.3389/frai.2024.1365508,"[{'author_name': 'Edgar Dubourg', 'author_slug': 'Edgar Dubourg', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,7,2024,Frontiers Media SA,,,"Building on the growing body of research highlighting the capabilities of Large Language Models (LLMs) like Generative Pre-trained Transformers (GPT), this paper presents a structured pipeline for the annotation of cultural (big) data through such LLMs, offering a detailed methodology for leveraging GPT’s computational abilities. Our approach provides researchers across various fields with a method for efficient and scalable analysis of cultural phenomena, showcasing the potential of LLMs in the empirical study of human cultures. LLMs proficiency in processing and interpreting complex data finds relevance in tasks such as annotating descriptions of non-industrial societies, measuring the importance of specific themes in stories, or evaluating psychological constructs in texts across societies or historical periods. These applications demonstrate the model’s versatility in serving disciplines like cultural anthropology, cultural psychology, cultural history, and cultural sciences at large."
2023-12-08,Development and evaluation of multimodal AI for diagnosis and triage of ophthalmic diseases using ChatGPT and anterior segment images: protocol for a two-stage cross-sectional study,10.3389/frai.2023.1323924,"[{'author_name': 'Zhiyu Peng', 'author_slug': 'Zhiyu Peng', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"IntroductionArtificial intelligence (AI) technology has made rapid progress for disease diagnosis and triage. In the field of ophthalmic diseases, image-based diagnosis has achieved high accuracy but still encounters limitations due to the lack of medical history. The emergence of ChatGPT enables human-computer interaction, allowing for the development of a multimodal AI system that integrates interactive text and image information.ObjectiveTo develop a multimodal AI system using ChatGPT and anterior segment images for diagnosing and triaging ophthalmic diseases. To assess the AI system's performance through a two-stage cross-sectional study, starting with silent evaluation and followed by early clinical evaluation in outpatient clinics.Methods and analysisOur study will be conducted across three distinct centers in Shanghai, Nanjing, and Suqian. The development of the smartphone-based multimodal AI system will take place in Shanghai with the goal of achieving ≥90% sensitivity and ≥95% specificity for diagnosing and triaging ophthalmic diseases. The first stage of the cross-sectional study will explore the system's performance in Shanghai's outpatient clinics. Medical histories will be collected without patient interaction, and anterior segment images will be captured using slit lamp equipment. This stage aims for ≥85% sensitivity and ≥95% specificity with a sample size of 100 patients. The second stage will take place at three locations, with Shanghai serving as the internal validation dataset, and Nanjing and Suqian as the external validation dataset. Medical history will be collected through patient interviews, and anterior segment images will be captured via smartphone devices. An expert panel will establish reference standards and assess AI accuracy for diagnosis and triage throughout all stages. A one-vs.-rest strategy will be used for data analysis, and a post-hoc power calculation will be performed to evaluate the impact of disease types on AI performance.DiscussionOur study may provide a user-friendly smartphone-based multimodal AI system for diagnosis and triage of ophthalmic diseases. This innovative system may support early detection of ocular abnormalities, facilitate establishment of a tiered healthcare system, and reduce the burdens on tertiary facilities.Trial registrationThe study was registered in ClinicalTrials.gov on June 25th, 2023 (NCT 05930444)."
2024-01-01,Red Teaming Language Model Detectors with Language Models,10.1162/tacl_a_00639,"[{'author_name': 'Zhouxing Shi', 'author_slug': 'Zhouxing Shi', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Transactions of the Association for Computational Linguistics,,12,2024,MIT Press,,174-189,"Abstract
               The prevalence and strong capability of large language models (LLMs) present significant safety and ethical risks if exploited by malicious users. To prevent the potentially deceptive usage of LLMs, recent work has proposed algorithms to detect LLM-generated text and protect LLMs. In this paper, we investigate the robustness and reliability of these LLM detectors under adversarial attacks. We study two types of attack strategies: 1) replacing certain words in an LLM’s output with their synonyms given the context; 2) automatically searching for an instructional prompt to alter the writing style of the generation. In both strategies, we leverage an auxiliary LLM to generate the word replacements or the instructional prompt. Different from previous works, we consider a challenging setting where the auxiliary LLM can also be protected by a detector. Experiments reveal that our attacks effectively compromise the performance of all detectors in the study with plausible generations, underscoring the urgent need to improve the robustness of LLM-generated text detection systems. Code is available at https://github.com/shizhouxing/LLM-Detector-Robustness."
2023-09-25,Rationalization for explainable NLP: a survey,10.3389/frai.2023.1225093,"[{'author_name': 'Sai Gurrapu', 'author_slug': 'Sai Gurrapu', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Recent advances in deep learning have improved the performance of many Natural Language Processing (NLP) tasks such as translation, question-answering, and text classification. However, this improvement comes at the expense of model explainability. Black-box models make it difficult to understand the internals of a system and the process it takes to arrive at an output. Numerical (LIME, Shapley) and visualization (saliency heatmap) explainability techniques are helpful; however, they are insufficient because they require specialized knowledge. These factors led rationalization to emerge as a more accessible explainable technique in NLP. Rationalization justifies a model's output by providing a natural language explanation (rationale). Recent improvements in natural language generation have made rationalization an attractive technique because it is intuitive, human-comprehensible, and accessible to non-technical users. Since rationalization is a relatively new field, it is disorganized. As the first survey, rationalization literature in NLP from 2007 to 2022 is analyzed. This survey presents available methods, explainable evaluations, code, and datasets used across various NLP tasks that use rationalization. Further, a new subfield in Explainable AI (XAI), namely, Rational AI (RAI), is introduced to advance the current state of rationalization. A discussion on observed insights, challenges, and future directions is provided to point to promising research opportunities."
2024-03-27,Knowledge sharing in manufacturing using LLM-powered tools: user study and model benchmarking,10.3389/frai.2024.1293084,"[{'author_name': 'Samuel Kernan Freire', 'author_slug': 'Samuel Kernan Freire', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,7,2024,Frontiers Media SA,,,"Recent advances in natural language processing enable more intelligent ways to support knowledge sharing in factories. In manufacturing, operating production lines has become increasingly knowledge-intensive, putting strain on a factory's capacity to train and support new operators. This paper introduces a Large Language Model (LLM)-based system designed to retrieve information from the extensive knowledge contained in factory documentation and knowledge shared by expert operators. The system aims to efficiently answer queries from operators and facilitate the sharing of new knowledge. We conducted a user study at a factory to assess its potential impact and adoption, eliciting several perceived benefits, namely, enabling quicker information retrieval and more efficient resolution of issues. However, the study also highlighted a preference for learning from a human expert when such an option is available. Furthermore, we benchmarked several commercial and open-sourced LLMs for this system. The current state-of-the-art model, GPT-4, consistently outperformed its counterparts, with open-source models trailing closely, presenting an attractive option given their data privacy and customization benefits. In summary, this work offers preliminary insights and a system design for factories considering using LLM tools for knowledge management."
2023-06-15,ChatGPT in society: emerging issues,10.3389/frai.2023.1130913,"[{'author_name': 'Mirko Farina', 'author_slug': 'mirko-farina-vJmvQW', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Andrea Lavazza', 'author_slug': 'andrea-lavazza-0aXZyr', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"We review and critically assess several issues arising from the potential -large-scale- implementation or deployment of Large Language Models (LLMs) in society. These include security, political, economic, cultural, and educational issues as well as issues concerning social biases, creativity, copyright, and freedom of speech. We argue, without a preconceived pessimism toward these tools, that they may bring about many benefits. However, we also call for a balance assessment of their downsides. While our work is only preliminary and certainly partial it nevertheless holds some value as one of the first exploratory attempts in the literature."
2023-05-29,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text,10.1613/jair.1.13715,"[{'author_name': 'Sebastian Gehrmann', 'author_slug': 'sebastian-gehrmann-V0nQxW', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Elizabeth A. Clark', 'author_slug': 'elizabeth-a-clark-ejNpr2', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Thibault Sellam', 'author_slug': 'thibault-sellam-kZQbxX', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Journal of Artificial Intelligence Research,jair,77,2023,AI Access Foundation,,103-166,"Evaluation practices in natural language generation (NLG) have many known flaws, but improved evaluation approaches are rarely widely adopted. This issue has become more urgent, since neural generation models have improved to the point where their outputs can often no longer be distinguished based on the surface-level features that older metrics rely on. This paper surveys the issues with human and automatic model evaluations and with commonly used datasets in NLG that have been pointed out over the past 20 years. We summarize, categorize, and discuss how researchers have been addressing these issues and what their findings mean for the current state of model evaluations. Building on those insights, we lay out a long-term vision for evaluation research and propose concrete steps for researchers to improve their evaluation processes. Finally, we analyze 66 generation papers from recent NLP conferences in how well they already follow these suggestions and identify which areas require more drastic changes to the status quo."
2021-01-01,"Experts, Errors, and Context: A Large-Scale Study of Human Evaluation for Machine Translation",10.1162/tacl_a_00437,"[{'author_name': 'Markus Freitag', 'author_slug': 'markus-freitag-lZeJRE', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'George Foster', 'author_slug': 'george-foster-EWYOgG', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'David Grangier', 'author_slug': 'david-grangier-V02DpE', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Viresh Ratnakar', 'author_slug': 'viresh-ratnakar-yZGR1p', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Qijun Tan', 'author_slug': 'qijun-tan-Zy5NdP', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Wolfgang Macherey', 'author_slug': 'wolfgang-macherey-gZDd8e', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Transactions of the Association for Computational Linguistics,,9,2021,MIT Press,,1460-1474,"Abstract
               Human evaluation of modern high-quality machine translation systems is a difficult problem, and there is increasing evidence that inadequate evaluation procedures can lead to erroneous conclusions. While there has been considerable research on human evaluation, the field still lacks a commonly accepted standard procedure. As a step toward this goal, we propose an evaluation methodology grounded in explicit error analysis, based on the Multidimensional Quality Metrics (MQM) framework. We carry out the largest MQM research study to date, scoring the outputs of top systems from the WMT 2020 shared task in two language pairs using annotations provided by professional translators with access to full document context. We analyze the resulting data extensively, finding among other results a substantially different ranking of evaluated systems from the one established by the WMT crowd workers, exhibiting a clear preference for human over machine output. Surprisingly, we also find that automatic metrics based on pre-trained embeddings can outperform human crowd workers. We make our corpus publicly available for further research."
2023-12-11,Explainability as the key ingredient for AI adoption in Industry 5.0 settings,10.3389/frai.2023.1264372,"[{'author_name': 'Carlos Agostinho', 'author_slug': 'Carlos Agostinho', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Explainable Artificial Intelligence (XAI) has gained significant attention as a means to address the transparency and interpretability challenges posed by black box AI models. In the context of the manufacturing industry, where complex problems and decision-making processes are widespread, the XMANAI platform emerges as a solution to enable transparent and trustworthy collaboration between humans and machines. By leveraging advancements in XAI and catering the prompt collaboration between data scientists and domain experts, the platform enables the construction of interpretable AI models that offer high transparency without compromising performance. This paper introduces the approach to building the XMANAI platform and highlights its potential to resolve the “transparency paradox” of AI. The platform not only addresses technical challenges related to transparency but also caters to the specific needs of the manufacturing industry, including lifecycle management, security, and trusted sharing of AI assets. The paper provides an overview of the XMANAI platform main functionalities, addressing the challenges faced during the development and presenting the evaluation framework to measure the performance of the delivered XAI solutions. It also demonstrates the benefits of the XMANAI approach in achieving transparency in manufacturing decision-making, fostering trust and collaboration between humans and machines, improving operational efficiency, and optimizing business value."
2022-12-22,Towards Continual Reinforcement Learning: A Review and Perspectives,10.1613/jair.1.13673,"[{'author_name': 'Khimya Khetarpal', 'author_slug': 'khimya-khetarpal-JWLjLw', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Matthew Riemer', 'author_slug': 'matthew-riemer-j6jJgd', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Irina Rish', 'author_slug': 'irina-rish-y8X0NR', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Doina Precup', 'author_slug': 'doina-precup-RVO8pM', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Journal of Artificial Intelligence Research,jair,75,2022,AI Access Foundation,,1401-1476,"In this article, we aim to provide a literature review of different formulations and approaches to continual reinforcement learning (RL), also known as lifelong or non-stationary RL. We begin by discussing our perspective on why RL is a natural fit for studying continual learning. We then provide a taxonomy of different continual RL formulations by mathematically characterizing two key properties of non-stationarity, namely, the scope and driver non-stationarity. This offers a unified view of various formulations. Next, we review and present a taxonomy of continual RL approaches. We go on to discuss evaluation of continual RL agents, providing an overview of benchmarks used in the literature and important metrics for understanding agent performance. Finally, we highlight open problems and challenges in bridging the gap between the current state of continual RL and findings in neuroscience. While still in its early days, the study of continual RL has the promise to develop better incremental reinforcement learners that can function in increasingly realistic applications where non-stationarity plays a vital role. These include applications such as those in the fields of healthcare, education, logistics, and robotics."
2022-12-08,Blockchain Technology and Sustainability in Supply Chains and a Closer Look at Different Industries: A Mixed Method Approach,10.3390/logistics6040085,"[{'author_name': 'Büşra Ayan', 'author_slug': 'busra-ayan-WPZrM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Elif Güner', 'author_slug': 'elif-guner-zw11lx', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Semen Son-Turan', 'author_slug': 'semen-son-turan-6mrgp', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,4,85,"Background: This study presents a comprehensive review of blockchain technology with a sustainability orientation in supply chains and logistics. Methods: The publications are extracted from the Scopus and Web of Science databases, comprising 552 publications between 2017 and 2022. Several bibliometric laws and techniques, namely three-field analysis, Bradford’s Law, Lotka’s Law, and thematic maps, are applied in R with the bibliometrix package. Content analysis is also carried out based on 185 publications to appreciate the industry-based view of the field. Results: The bibliometric results indicate that this field is on the rise. Authors, sources, affiliations, countries, keywords, and their relationships are also addressed. The findings of the content analysis and thematic maps reveal that some of the most highlighted themes in the literature include traceability, COVID-19, the internet of things, and Industry 4.0. The most popular industry in this field is discovered to be food and agriculture. Conclusions: This paper contributes to the still relatively scarce literature on how blockchain technology fosters sustainable supply chains and logistics, providing a closer look at blockchain use, methodologies, and future directions for different industries concerning food, agriculture, fashion, textile and apparel, manufacturing, automotive, maritime and shipping, healthcare and pharmaceutical, mining and mineral, and energy."
