date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2021-02-23,Cloning and training collective intelligence with generative adversarial networks,10.1049/cim2.12008,"[{'author_name': 'Vagan Terziyan', 'author_slug': 'vagan-terziyan-M2Yjgm', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mariia Gavriushenko', 'author_slug': 'mariia-gavriushenko-3501W', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Anastasiia Girka', 'author_slug': 'anastasiia-girka-QkzW1w', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Andrii Gontarenko', 'author_slug': 'andrii-gontarenko-aYZvg1', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Olena Kaikova', 'author_slug': 'olena-kaikova-09GOG9', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Iet Collaborative Intelligent Manufacturing,IET Collab Intel Manufact,3,2021,Institution of Engineering and Technology (IET),1,64-74,"Industry 4.0 and highly automated critical infrastructure can be seen as cyber-physicalsocial systems controlled by the Collective Intelligence. Such systems are essential for the functioning of the society and economy. On one hand, they have flexible infrastructure of heterogeneous systems and assets. On the other hand, they are social systems, which include collaborating humans and artificial decision makers. Such (human plus machine) resources must be pre-trained to perform their mission with high efficiency. Both human and machine learning approaches must be bridged to enable such training. The importance of these systems requires the anticipation of the potential and previously unknown worst-case scenarios during training. In this paper, we provide an adversarial training framework for the collective intelligence. We show how cognitive capabilities can be copied (""cloned"") from humans and trained as a (responsible) collective intelligence. We made some modifications to the Generative Adversarial Networks architectures and adapted them for the cloning and training tasks. We modified the Discriminator component to a so-called ""Turing Discriminator"", which includes one or several human and artificial discriminators working together. We also discussed the concept of cellular intelligence, where a person can act and collaborate in a group together with their own cognitive clones. This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited."
2024-02-01,Human and Machine: The Impact of Machine Input on Decision Making Under Cognitive Limitations,10.1287/mnsc.2023.4744,"[{'author_name': 'Tamer Boyacı', 'author_slug': 'tamer-boyaci-lZLLMM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Caner Canyakmaz', 'author_slug': 'caner-canyakmaz-vdLVN', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Francis de Véricourt', 'author_slug': 'francis-de-vericourt-MVk4Nk', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,70,2024,Institute for Operations Research and the Management Sciences (INFORMS),2,1258-1275,"The rapid adoption of artificial intelligence (AI) technologies by many organizations has recently raised concerns that AI may eventually replace humans in certain tasks. In fact, when used in collaboration, machines can significantly enhance the complementary strengths of humans. Indeed, because of their immense computing power, machines can perform specific tasks with incredible accuracy. In contrast, human decision makers (DMs) are flexible and adaptive but constrained by their limited cognitive capacity. This paper investigates how machine-based predictions may affect the decision process and outcomes of a human DM. We study the impact of these predictions on decision accuracy, the propensity and nature of decision errors, and the DM’s cognitive efforts. To account for both flexibility and limited cognitive capacity, we model the human decision-making process in a rational inattention framework. In this setup, the machine provides the DM with accurate but sometimes incomplete information at no cognitive cost. We fully characterize the impact of machine input on the human decision process in this framework. We show that machine input always improves the overall accuracy of human decisions but may nonetheless increase the propensity of certain types of errors (such as false positives). The machine can also induce the human to exert more cognitive efforts, although its input is highly accurate. Interestingly, this happens when the DM is most cognitively constrained, for instance, because of time pressure or multitasking. Synthesizing these results, we pinpoint the decision environments in which human-machine collaboration is likely to be most beneficial.  This paper was accepted by Jeannette Song, operations management.  Supplemental Material: The data files and online appendices are available at https://doi.org/10.1287/mnsc.2023.4744 ."
2024-06-19,"Aversion to Hiring Algorithms: Transparency, Gender Profiling, and Self-Confidence",10.1287/mnsc.2022.02774,"[{'author_name': 'Marie-Pierre Dargnies', 'author_slug': 'Marie-Pierre Dargnies', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,,2024,Institute for Operations Research and the Management Sciences (INFORMS),,,"We run an online experiment to study the origins of algorithm aversion. Participants are in the role of either workers or managers. Workers perform three real-effort tasks: task 1, task 2, and the job task, which is a combination of tasks 1 and 2. They choose whether the hiring decision between themselves and another worker is made by a participant in the role of a manager or by an algorithm. In a second set of experiments, managers choose whether they want to delegate their hiring decisions to the algorithm. When the algorithm does not use workers’ gender to predict their job-task performance and workers know this, they choose the algorithm more often than in the baseline treatment where gender is employed. Feedback to the managers about their performance in hiring the best workers increases their preference for the algorithm relative to the baseline without feedback, because managers are, on average, overconfident. Finally, providing details on how the algorithm works does not increase the preference for the algorithm for workers or for managers.  This paper was accepted by Elena Katok, special issue on the human-algorithm connection.  Funding: D. Kübler acknowledges financial support from the Deutsche Forschungsgemeinschaft [CRC TRR 190], R. Hakimov acknowledges financial support from the Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung [Project 100018_189152], and M.-P. Dargnies acknowledges financial support from the Agence Nationale de la Recherche (ANR JCJC TrustSciTruths).  Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2022.02774 ."
2020-07-25,"Predictive big data analytics for supply chain demand forecasting: methods, applications, and research opportunities",10.1186/s40537-020-00329-2,"[{'author_name': 'Seyedeh Mahya Seyedan', 'author_slug': 'seyedeh-mahya-seyedan-OjaaAj', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Fereshteh Mafakheri', 'author_slug': 'fereshteh-mafakheri-A3rYgv', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Journal of Big Data,J Big Data,7,2020,Springer Science and Business Media LLC,1,,"Big data analytics (BDA) in supply chain management (SCM) is receiving a growing attention. This is due to the fact that BDA has a wide range of applications in SCM, including customer behavior analysis, trend analysis, and demand prediction. In this survey, we investigate the predictive BDA applications in supply chain demand forecasting to propose a classification of these applications, identify the gaps, and provide insights for future research. We classify these algorithms and their applications in supply chain management into time-series forecasting, clustering, K-nearest-neighbors, neural networks, regression analysis, support vector machines, and support vector regression. This survey also points to the fact that the literature is particularly lacking on the applications of BDA for demand forecasting in the case of closed-loop supply chains (CLSCs) and accordingly highlights avenues for future research."
2023-11-22,Deep Learning and Statistical Models for Forecasting Transportation Demand: A Case Study of Multiple Distribution Centers,10.3390/logistics7040086,"[{'author_name': 'Fábio Polola Mamede', 'author_slug': 'Fábio Polola Mamede', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,4,86,"Background: Transportation demand forecasting is an essential activity for logistics operators and carriers. It leverages business operation decisions, infrastructure, management, and resource planning activities. Since 2015, there has been an increase in the use of deep learning models in this domain. However, there is a gap in works comparing traditional statistics and deep learning models for transportation demand forecasts. This work aimed to perform a case study of aggregated transportation demand forecasts in 54 distribution centers of a Brazilian carrier. Methods: A computational simulation and case study methods were applied, exploring the characteristics of the datasets through autoregressive integrated moving average (ARIMA) and its variations, in addition to a deep neural network, long short-term memory, known as LSTM. Eight scenarios were explored while considering different data preprocessing methods and evaluating how outliers, training and testing dataset splits during cross-validation, and the relevant hyperparameters of each model can affect the demand forecast. Results: The long short-term memory networks were observed to outperform the statistical methods in ninety-four percent of the dispatching units over the evaluated scenarios, while the autoregressive integrated moving average modeled the remaining five percent. Conclusions: This work found that forecasting transportation demands can address practical issues in supply chains, specially resource planning management."
2018-05-08,Archetypes of Supply Chain Analytics Initiatives—An Exploratory Study,10.3390/logistics2020010,"[{'author_name': 'Tino T. Herden', 'author_slug': 'tino-t-herden-Ma120k', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Steffen Bunzel', 'author_slug': 'steffen-bunzel-Px1Y5L', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,2,2018,MDPI AG,2,10,"Abstract: While Big Data and Analytics are arguably rising stars of competitive advantage, their application is often presented and investigated as an overall approach. A plethora of methods and technologies combined with a variety of objectives creates a barrier for managers to decide how to act, while researchers investigating the impact of Analytics oftentimes neglect this complexity when generalizing their results. Based on a cluster analysis applied to 46 case studies of Supply Chain Analytics (SCA) we propose 6 archetypes of initiatives in SCA to provide orientation for managers as means to overcome barriers and build competitive advantage. Further, the derived archetypes present a distinction of SCA for researchers seeking to investigate the effects of SCA on organizational performance."
2022-12-26,Forecasting Seasonal Sales with Many Drivers: Shrinkage or Dimensionality Reduction?,10.3390/asi6010003,"[{'author_name': 'Patrícia Ramos', 'author_slug': 'patricia-ramos-VKkRNW', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'José Manuel Oliveira', 'author_slug': 'jose-manuel-oliveira-AGVQjO', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Nikolaos Kourentzes', 'author_slug': 'nikolaos-kourentzes-1ZEJb6', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Robert Fildes', 'author_slug': 'robert-fildes-QePV29', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Applied System Innovation,ASI,6,2022,MDPI AG,1,3,"Retailers depend on accurate forecasts of product sales at the Store × SKU level to efficiently manage their inventory. Consequently, there has been increasing interest in identifying more advanced statistical techniques that lead to accuracy improvements. However, the inclusion of multiple drivers affecting demand into commonly used ARIMA and ETS models is not straightforward, particularly when many explanatory variables are available. Moreover, regularization regression models that shrink the model’s parameters allow for the inclusion of a lot of relevant information but do not intrinsically handle the dynamics of the demand. These problems have not been addressed by previous studies. Nevertheless, multiple simultaneous effects interacting are common in retailing. To be successful, any approach needs to be automatic, robust and efficiently scaleable. In this study, we design novel approaches to forecast retailer product sales taking into account the main drivers which affect SKU demand at store level. To address the variable selection challenge, the use of dimensionality reduction via principal components analysis (PCA) and shrinkage estimators was investigated. The empirical results, using a case study of supermarket sales in Portugal, show that both PCA and shrinkage are useful and result in gains in forecast accuracy in the order of 10% over benchmarks while offering insights on the impact of promotions. Focusing on the promotional periods, PCA-based models perform strongly, while shrinkage estimators over-shrink. For the non-promotional periods, shrinkage estimators significantly outperform the alternatives."
2023-05-04,Logistics and Supply Chain Resilience of Japanese Companies: Perspectives from Impacts of the COVID-19 Pandemic,10.3390/logistics7020027,"[{'author_name': 'Rajali Maharjan', 'author_slug': 'rajali-maharjan-zbjjx9', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Hironori Kato', 'author_slug': 'hironori-kato-5G3JEA', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,2,27,"Background: Enhancing the resilience of global supply chains has become of increasing priority in response to recent natural disasters and the COVID-19 pandemic. Methods: This paper presents findings from semi-structured interviews with five Japanese companies conducted between November 2020 and February 2021 to examine the impacts of the COVID-19 pandemic on different aspects of logistics and supply chain activities and resilience strategies implemented. The interviews focused on firms’ financial performance and the status of preparedness, response, and future plans from the perspective of logistics and supply chain resilience. Through interviews, we also investigated whether existing logistics and supply chain resilience strategies helped the companies avoid, withstand, respond to, or recover from the pandemic’s impacts. Results: The results indicated that the interviewed companies experienced both positive and negative impacts from the pandemic on their logistics and supply chain activities and experienced negative impacts mainly on their financial performance. Conclusions: A certain level of preparedness was observed; however, the levels of resilience preparedness, response, and future plans varied among companies with different attributes, such as industry type and organisation size."
2021-11-10,Assessment of the Benefits of Information and Communication Technologies (ICT) Adoption on Downstream Supply Chain Performance of the Retail Industry,10.3390/logistics5040080,"[{'author_name': 'Kedar Shiralkar', 'author_slug': 'kedar-shiralkar-N8MGa', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Arunkumar Bongale', 'author_slug': 'arunkumar-bongale-rxXExw', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Satish Kumar', 'author_slug': 'satish-kumar-9b0mnz', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ketan Kotecha', 'author_slug': 'ketan-kotecha-gZwNYK', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Chander Prakash', 'author_slug': 'chander-prakash-LexywQ', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,80,"Background: The COVID-19 pandemic-driven supply chain disruptions have pushed supply chain decision-makers in the retail industry to implement information and communication technologies (ICT) to improve the efficiency and resiliency of their supply chain. However, they need some guidance to identify the functional elements of the supply chain for ICT adoption and the benefits of implementing ICT on their supply chain performance. Methods: We conducted an empirical study that provides guidance on the performance benefits of ICT adoption specifically for the downstream supply chain of the retail industry. This study employed the feature engineering technique to prioritize the functional elements of the supply chain to maximize the benefits of ICT adoption on supply chain performance. Results: ICT adoption benefits the retail industry’s overall downstream supply chain performance in the range of 9–41%. Moreover, the study discovered the key functional elements of the supply chain for ICT adoption that significantly improve the overall supply chain performance. Conclusions: The study presents a definite view of the quantitative benefits of ICT adoption to the supply chain decision-makers of the retail industry and aids them in selecting appropriate functional elements for ICT adoption to maximize their supply chain performance."
2023-09-13,Transformative Procurement Trends: Integrating Industry 4.0 Technologies for Enhanced Procurement Processes,10.3390/logistics7030063,"[{'author_name': 'Areej Althabatah', 'author_slug': 'Areej Althabatah', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,63,"Background: the advent of Industry 4.0 (I4.0) innovations has revolutionized supply chain management through technologies like the Internet of Things (IoT) and Artificial Intelligence (AI) integrated into procurement processes. Methods: this study addresses a critical knowledge gap by conducting a comprehensive review of 111 papers sourced from the Scopus database. These papers are classified into seven sub-themes encompassing I4.0 or procurement 4.0 (P4.0), big data, IoT, additive manufacturing, blockchain, e-procurement, and AI. Results: the investigation reveals that I4.0 technologies, particularly e-procurement and blockchain, have garnered substantial attention. Such technologies offer diverse value propositions, encompassing streamlined supplier evaluation, lead time reduction, cost optimization, and enhanced data security. Conclusion: the paper underscores pivotal trends and insights for the evolution of Procurement 4.0, illuminating a path toward more efficient supply chain management."
2022-07-12,Adoption and Influence of Robotic Process Automation in Beef Supply Chains,10.3390/logistics6030048,"[{'author_name': 'Khushboo E-Fatima', 'author_slug': 'khushboo-e-fatima-v9vYa4', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rasoul Khandan', 'author_slug': 'rasoul-khandan-zbRZWb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Amin Hosseinian-Far', 'author_slug': 'amin-hosseinian-far-zRMPPb', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Dilshad Sarwar', 'author_slug': 'dilshad-sarwar-6ML4g', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Hareer Fatima Ahmed', 'author_slug': 'hareer-fatima-ahmed-Mz8zmY', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,48,"This paper aims to critically examine the potential barriers to the implementation and adoption of Robotic Process Automation (RPA) in the beef supply chain. The beef supply chain has been challenging due to its complex processes, activities, and management. The beef industry has relied heavily on the human workforce in the past; however, RPA adoption allows automating tasks that are repetitive and strenuous in nature to enhance beef quality, safety and security. There are considerable potential barriers to RPA adoption as organisations have not focused on trying to eliminate them due to various reasons. Previous studies lack knowledge related to potential barriers to RPA adoption, so this creates a research gap and requires attention. Statistical data and information are extracted using secondary data relevant to RPA adoption in the beef supply chain. A business process model is formed which uses values or variables using existing statistical data and information. Simulation of the process model is carried out using Simul8 software and analyses of different scenarios help in choosing the best approach for RPA adoption. Results have identified the potential barriers in RPA adoption through the simulation process thus ensuring RPA performs with more potential. Analysis of ‘what-if’ scenarios allows organizational and employee-level improvements along with enhancing RPA’s accuracy. The process model is a generic model for use in real-life scenarios and can be modified by organisations according to their own business needs and requirements. The study contributes in theoretical and practical aspects as it allows decision-makers and managers to adopt RPA in a robust manner and adds to scientific knowledge by identification of potential barriers to RPA adoption."
2021-09-27,Sustainable Innovations in the Food Industry through Artificial Intelligence and Big Data Analytics,10.3390/logistics5040066,"[{'author_name': 'Saurabh Sharma', 'author_slug': 'saurabh-sharma-R5VRXN', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Vijay Kumar Gahlawat', 'author_slug': 'vijay-kumar-gahlawat-kvr6ka', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Kumar Rahul', 'author_slug': 'kumar-rahul-px5Kjj', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rahul S. Mor', 'author_slug': 'rahul-s-mor-9Owgab', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mohit Malik', 'author_slug': 'mohit-malik-9g8zDk', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,66,"The agri-food sector is an endless source of expansion for nourishing a vast population, but there is a considerable need to develop high-standard procedures through intelligent and innovative technologies, such as artificial intelligence (AI) and big data. This paper addresses the research concerning AI and big data analytics in the food industry, including machine learning, artificial neural networks (ANNs), and various algorithms. Logistics, supply chain, marketing, and production patterns are covered along with food sub-sector applications for artificial intelligence techniques. It is found that utilization of AI techniques and the intelligent optimization algorithm also leads to significant process and production management. Thus, digital technologies are a boon for the food industry, where AI and big data have enabled us to achieve optimum results in realtime."
2020-09-23,"Responding to COVID-19 Supply Chain Risks—Insights from Supply Chain Change Management, Total Cost of Ownership and Supplier Segmentation Theory",10.3390/logistics4040023,"[{'author_name': 'Remko van Hoek', 'author_slug': 'remko-van-hoek-MVLzkk', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,4,2020,MDPI AG,4,23,"The COVID-19 pandemic is causing risks and disruptions in most supply chains. As supply chain managers are responding to these risks, several theories may inform those efforts. In this paper, we explore across seven companies in different industries, supply chain positions and countries, how lessons from total costs of ownership, supplier segmentation and supply chain change management theory may apply to efforts to respond to COVID-19 supply chain risks and disruptions. The findings indicate that the pandemic forces companies to consider total costs more holistically, beyond the purchase price, and that collaboration with suppliers and developing new sources of supply is of growing importance to reduce risk in the supply chain. However, the change involved in responding to risks will take time, and for many companies, the hardest work is still ahead. Our findings also paint a more nuanced and complex picture than offered in the popular press; the focus on nearshoring does not necessarily mean leaving China and the switch in total costs of ownership may only be partial and temporal. Limitations of the theories considered are identified and resulting suggestions for managers and further research are developed."
2021-09-08,A Systematic Investigation of the Integration of Machine Learning into Supply Chain Risk Management,10.3390/logistics5030062,"[{'author_name': 'Meike Schroeder', 'author_slug': 'meike-schroeder-KlX9ee', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sebastian Lodemann', 'author_slug': 'sebastian-lodemann-Wny6bN', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,62,"The main objective of the paper is to analyze and synthesize existing scientific literature related to supply chain areas where machine learning (ML) has already been implemented within the supply chain risk management (SCRM) field, both in theory and in practice. Furthermore, we analyzed which risks were addressed in the use cases as well as how ML might shape SCRM. For this purpose, we conducted a systematic literature review. The results showed that the applied examples relate primarily to the early identification of production, transport, and supply risks in order to counteract potential supply chain problems quickly. Through the analyzed case studies, we were able to identify the added value that ML integration can bring to the SCRM (e.g., the integration of new data sources such as social media or weather data). From the systematic literature analysis results, we developed four propositions, which can be used as motivation for further research."
2024-01-04,Global Supply Chains Made Visible through Logistics Security Management,10.3390/logistics8010006,"[{'author_name': 'Pablo Emilio Mora Lozano', 'author_slug': 'Pablo Emilio Mora Lozano', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,8,2024,MDPI AG,1,6,"Background: For several years, two of the major concerns of logistics managers are (i) the visibility of global supply chains and (ii) the uncertainty in deciding which existing logistics security program is the most appropriate according to the security levels for their organization. This last decision is needed to ensure traceability and visibility of the supply chain. The purpose of this paper is to present an analysis of the main public and private supply chain security management programs in Latin America and the Caribbean. Methods: A qualitative and quantitative research methodology based on thematic content analysis is followed. The four main existing security programs in Latin America and the Caribbean are systematically compared and a common general framework is developed. Results: The analysis shows a high degree of similarity between the levels of security contained in the selected programs. Conclusions: We found that there is little guidance available for companies interested in managing security risks in their supply chains through these logistics’ security programs. This article contributes to the literature on logistics security programs that is currently gaining momentum in managing security risks in global supply chains and provides academic insights into the choice and/or complementarity of one or more logistics security programs."
2021-07-14,"Using IoT in Supply Chain Risk Management, to Enable Collaboration between Business, Community, and Government",10.3390/smartcities4030052,"[{'author_name': 'Менг Ли', 'author_slug': 'менг-ли-9O2yr2', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Smart Cities,Smart Cities,4,2021,MDPI AG,3,995-1003,"The internet of things (IoT) and social media provide information related to disasters that could help businesses to strategically mitigate risks and optimize their supply chain during difficult times. This paper proposes a framework to show how business or supply chain enterprisers can collaborate with community and government in disaster supply chain risk management. Businesses must have an established risk mitigation plan, update it periodically and implement promptly. Community collaboration can build a resilient society, and government should play an important role in leading both financial and non-financial support during natural disasters and pandemic management. The IoT and social media are new mechanisms as a vocal point to enable government, ensuring trustworthiness of information, to provide the community with a means to express needs and feedback, and to assist business services to meet the changeable preferences under risk threats. Social media can be a collaborative effort between all the parties and helps make value added decisions efficiently in supply chain risk management."
2021-07-05,"Disorders, Vulnerabilities and Resilience in the Supply Chain in Pandemic Times",10.3390/logistics5030048,"[{'author_name': 'Catarina Ferreira', 'author_slug': 'catarina-ferreira-JWAGR6', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Catarina Cardoso', 'author_slug': 'catarina-cardoso-R53Yw4', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mariana Travassos', 'author_slug': 'mariana-travassos-XgMaMD', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mariana Ferreira de S. M. Paiva', 'author_slug': 'mariana-ferreira-de-s-m-GPeMW6', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'M.L. Pestana', 'author_slug': 'm-l-pestana-9grgrG', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'João M. Lopes', 'author_slug': 'joao-m-lopes-8gV26Q', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Márcio Oliveira', 'author_slug': 'marcio-oliveira-R5O4m4', 'author_sequence_number': '7', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,48,"The economic and social environment caused by the COVID-19 pandemic has brought additional pressure on supply chains because they now have more pressure to develop and adapt to a context of economic constraint. Delays in the supply chain can bring consequences such as the lack of food products by retailers, transporters and manufacturers. Thus, this study aims to examine the supply chain during the COVID-19 pandemic in small- and medium-sized food companies in the central region of Portugal, identifying potential problems and pointing out the respective solutions. For this purpose, the study uses a qualitative methodology through semi-structured interviews. It was found that small and medium-sized enterprises (SMEs) do not have a codified supply chain and that generally, these companies have a minimal budget, which requires a constant search for new suppliers that represent a reduction in costs. Moreover, most of the companies surveyed faced unexpected challenges, such as a lack of alternative suppliers. The present paper is original because it studies the supply chain in SMEs in the food sector during the COVID-19 pandemic, and it allows the ascertainment of practical suggestions for these companies to improve, as well as contributing to the clarification of the literature on the supply chain in times of crisis such as the current COVID-19 pandemic."
2021-11-02,What Makes Artificial Intelligence Exceptional in Health Technology Assessment?,10.3389/frai.2021.736697,"[{'author_name': 'Jean-Christophe Bélisle-Pipon', 'author_slug': 'jean-christophe-belisle-pipon-g1Ql6Q', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Vincent Couture', 'author_slug': 'vincent-couture-JWE5dD', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Marie-Christine Roy', 'author_slug': 'marie-christine-roy-1gKa9X', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Isabelle Ganache', 'author_slug': 'isabelle-ganache-Q6mbKQ', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mireille Goetghebeur', 'author_slug': 'mireille-goetghebeur-EWbrwb', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'I. Glenn Cohen', 'author_slug': 'i-glenn-cohen-dvlQbb', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,4,2021,Frontiers Media SA,,,"The application of artificial intelligence (AI) may revolutionize the healthcare system, leading to enhance efficiency by automatizing routine tasks and decreasing health-related costs, broadening access to healthcare delivery, targeting more precisely patient needs, and assisting clinicians in their decision-making. For these benefits to materialize, governments and health authorities must regulate AI, and conduct appropriate health technology assessment (HTA). Many authors have highlighted that AI health technologies (AIHT) challenge traditional evaluation and regulatory processes. To inform and support HTA organizations and regulators in adapting their processes to AIHTs, we conducted a systematic review of the literature on the challenges posed by AIHTs in HTA and health regulation. Our research question was: What makes artificial intelligence exceptional in HTA? The current body of literature appears to portray AIHTs as being exceptional to HTA. This exceptionalism is expressed along 5 dimensions: 1) AIHT’s distinctive features; 2) their systemic impacts on health care and the health sector; 3) the increased expectations towards AI in health; 4) the new ethical, social and legal challenges that arise from deploying AI in the health sector; and 5) the new evaluative constraints that AI poses to HTA. Thus, AIHTs are perceived as exceptional because of their technological characteristics and potential impacts on society at large. As AI implementation by governments and health organizations carries risks of generating new, and amplifying existing, challenges, there are strong arguments for taking into consideration the exceptional aspects of AIHTs, especially as their impacts on the healthcare system will be far greater than that of drugs and medical devices. As AIHTs begin to be increasingly introduced into the health care sector, there is a window of opportunity for HTA agencies and scholars to consider AIHTs’ exceptionalism and to work towards only deploying clinically, economically, socially acceptable AIHTs in the health care system."
2021-09-10,6G Enabled Tactile Internet and Cognitive Internet of Healthcare Everything: Towards a Theoretical Framework,10.3390/asi4030066,"[{'author_name': 'Prafulla Kumar Padhi', 'author_slug': 'prafulla-kumar-padhi-Jvde1w', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Fernando Charrua-Santos', 'author_slug': 'fernando-charrua-santos-vyMJD4', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Applied System Innovation,ASI,4,2021,MDPI AG,3,66,"Digital era deficiencies traditionally exist in healthcare applications because of the unbalanced distribution of medical resources, especially in rural areas globally. Cognitive data intelligence, which constitute the integration of cognitive computing, massive data analytics, and tiny artificial intelligence, especially tiny machine learning, can be used to palpate a patient’s health status, physiologically and psychologically transforming the current healthcare system. To remotely detect patients’ emotional state of diagnosing diseases, the integration of 6G enabled Tactile Internet, cognitive data intelligence, and Internet of Healthcare Everything is proposed to form the 6GCIoHE system that aims at achieving global ubiquitous accessibility, extremely low latency, high reliability, and elevated performance in cognitive healthcare in real time to ensure patients receive prompt treatment, especially for the haptic actions. Judiciously, a model-driven methodology is proffered to facilitate the 6GCIoHE system design and development that adopts different refinement levels to incorporate the cognitive healthcare requirements through the interactions of semantic management, process management, cognitive intelligence capabilities, and knowledge sources. Based on the 6GCIoHE system architecture, applications, and challenges, the aim of this study was accomplished by developing a novel theoretical framework to captivate further research within the cognitive healthcare field."
