date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2022-05-11,Explainable Model Fusion for Customer Journey Mapping,10.3389/frai.2022.824197,"[{'author_name': 'Kotaro Okazaki', 'author_slug': 'kotaro-okazaki-pAWwL3', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Katsumi Inoue', 'author_slug': 'katsumi-inoue-JVe3w', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,5,2022,Frontiers Media SA,,,"Due to advances in computing power and internet technology, various industrial sectors are adopting IT infrastructure and artificial intelligence (AI) technologies. Recently, data-driven predictions have attracted interest in high-stakes decision-making. Despite this, advanced AI methods are less often used for such tasks. This is because AI technology is a black box for the social systems it is meant to support; trustworthiness and fairness have not yet been established. Meanwhile in the field of marketing, strategic decision-making is a high-stakes problem that has a significant impact on business trends. For global marketing, with its diverse cultures and market environments, future decision-making is likely to focus on building consensus on the formulation of the problem itself rather than on solutions for achieving the goal. There are two important and conflicting facts: the fact that the core of domestic strategic decision-making comes down to the formulation of the problem itself, and the fact that it is difficult to realize AI technology that can achieve problem formulation. How can we resolve this difficulty with current technology? This is the main challenge for the realization of high-level human-AI systems in the marketing field. Thus, we propose customer journey mapping (CJM) automation through model-level data fusion, a process for the practical problem formulation known as explainable alignment. Using domain-specific requirements and observations as inputs, the system automatically outputs a CJM. Explainable alignment corresponds with both human and AI perspectives and in formulating the problem, thereby improving strategic decision-making in marketing. Following preprocessing to make latent variables and their dynamics transparent with latent Dirichlet allocation and a variational autoencoder, a post-hoc explanation is implemented in which a hidden Markov model and learning from an interpretation transition are combined with a long short-term memory architecture that learns sequential data between touchpoints for extracting attitude rules for CJM. Finally, we realize the application of human-AI systems to strategic decision-making in marketing with actual logs in over-the-top media services, in which the dynamic behavior of customers for CJM can be automatically extracted."
2023-06-27,"Cognitive Network Science Reveals Bias in GPT-3, GPT-3.5 Turbo, and GPT-4 Mirroring Math Anxiety in High-School Students",10.3390/bdcc7030124,"[{'author_name': 'Katherine Abramski', 'author_slug': 'katherine-abramski-abnAGr', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Salvatore Citraro', 'author_slug': 'salvatore-citraro-Qm3A3M', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Luigi Lombardi', 'author_slug': 'luigi-lombardi-0GRZWL', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Giulio Rossetti', 'author_slug': 'giulio-rossetti-G30KEA', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Massimo Stella', 'author_slug': 'massimo-stella-0GKL90', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,7,2023,MDPI AG,3,124,"Large Language Models (LLMs) are becoming increasingly integrated into our lives. Hence, it is important to understand the biases present in their outputs in order to avoid perpetuating harmful stereotypes, which originate in our own flawed ways of thinking. This challenge requires developing new benchmarks and methods for quantifying affective and semantic bias, keeping in mind that LLMs act as psycho-social mirrors that reflect the views and tendencies that are prevalent in society. One such tendency that has harmful negative effects is the global phenomenon of anxiety toward math and STEM subjects. In this study, we introduce a novel application of network science and cognitive psychology to understand biases towards math and STEM fields in LLMs from ChatGPT, such as GPT-3, GPT-3.5, and GPT-4. Specifically, we use behavioral forma mentis networks (BFMNs) to understand how these LLMs frame math and STEM disciplines in relation to other concepts. We use data obtained by probing the three LLMs in a language generation task that has previously been applied to humans. Our findings indicate that LLMs have negative perceptions of math and STEM fields, associating math with negative concepts in 6 cases out of 10. We observe significant differences across OpenAI’s models: newer versions (i.e., GPT-4) produce 5× semantically richer, more emotionally polarized perceptions with fewer negative associations compared to older versions and N=159 high-school students. These findings suggest that advances in the architecture of LLMs may lead to increasingly less biased models that could even perhaps someday aid in reducing harmful stereotypes in society rather than perpetuating them."
2022-08-01,Using Explainable Artificial Intelligence to Improve Process Quality: Evidence from Semiconductor Manufacturing,10.1287/mnsc.2021.4190,"[{'author_name': 'Julian Senoner', 'author_slug': 'julian-senoner-YD6mXP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Torbjørn H. Netland', 'author_slug': 'torbjorn-h-netland-aXVekj', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Stefan Feuerriegel', 'author_slug': 'stefan-feuerriegel-PQ9D22', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,68,2022,Institute for Operations Research and the Management Sciences (INFORMS),8,5704-5723,"We develop a data-driven decision model to improve process quality in manufacturing. A challenge for traditional methods in quality management is to handle high-dimensional and nonlinear manufacturing data. We address this challenge by adapting explainable artificial intelligence to the context of quality management. Specifically, we propose the use of nonlinear modeling with Shapley additive explanations to infer how a set of production parameters and the process quality of a manufacturing system are related. Thereby, we contribute a measure of process importance based on which manufacturers can prioritize processes for quality improvement. Grounded in quality management theory, our decision model selects improvement actions that target the sources of quality variation. The decision model is validated in a real-world application at a leading manufacturer of high-power semiconductors. Seeking to improve production yield, we apply our decision model to select improvement actions for a transistor chip product. We then conduct a field experiment to confirm the effectiveness of the improvement actions. Compared with the average yield in our sample, the experiment returns a reduction in yield loss of 21.7%. Furthermore, we report on results from a postexperimental rollout of the decision model, which also resulted in significant yield improvements. We demonstrate the operational value of explainable artificial intelligence by showing that critical drivers of process quality can go undiscovered by the use of traditional methods.  This paper was accepted by Charles Corbett, operations management."
2023-02-08,Feature relevance XAI in anomaly detection: Reviewing approaches and challenges,10.3389/frai.2023.1099521,"[{'author_name': 'Julian Tritscher', 'author_slug': 'julian-tritscher-2DLwzG', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Anna Krause', 'author_slug': 'anna-krause-1gm4y6', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Andreas Hotho', 'author_slug': 'andreas-hotho-3ngpay', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"With complexity of artificial intelligence systems increasing continuously in past years, studies to explain these complex systems have grown in popularity. While much work has focused on explaining artificial intelligence systems in popular domains such as classification and regression, explanations in the area of anomaly detection have only recently received increasing attention from researchers. In particular, explaining singular model decisions of a complex anomaly detector by highlighting which inputs were responsible for a decision, commonly referred to as local post-hoc feature relevance, has lately been studied by several authors. In this paper, we systematically structure these works based on their access to training data and the anomaly detection model, and provide a detailed overview of their operation in the anomaly detection domain. We demonstrate their performance and highlight their limitations in multiple experimental showcases, discussing current challenges and opportunities for future work in feature relevance XAI for anomaly detection."
2023-12-11,Explainability as the key ingredient for AI adoption in Industry 5.0 settings,10.3389/frai.2023.1264372,"[{'author_name': 'Carlos Agostinho', 'author_slug': 'Carlos Agostinho', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Explainable Artificial Intelligence (XAI) has gained significant attention as a means to address the transparency and interpretability challenges posed by black box AI models. In the context of the manufacturing industry, where complex problems and decision-making processes are widespread, the XMANAI platform emerges as a solution to enable transparent and trustworthy collaboration between humans and machines. By leveraging advancements in XAI and catering the prompt collaboration between data scientists and domain experts, the platform enables the construction of interpretable AI models that offer high transparency without compromising performance. This paper introduces the approach to building the XMANAI platform and highlights its potential to resolve the “transparency paradox” of AI. The platform not only addresses technical challenges related to transparency but also caters to the specific needs of the manufacturing industry, including lifecycle management, security, and trusted sharing of AI assets. The paper provides an overview of the XMANAI platform main functionalities, addressing the challenges faced during the development and presenting the evaluation framework to measure the performance of the delivered XAI solutions. It also demonstrates the benefits of the XMANAI approach in achieving transparency in manufacturing decision-making, fostering trust and collaboration between humans and machines, improving operational efficiency, and optimizing business value."
2022-06-24,Blockchain for Ecologically Embedded Coffee Supply Chains,10.3390/logistics6030043,"[{'author_name': 'Hana Trollman', 'author_slug': 'hana-trollman-NMK12e', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Guillermo García-García', 'author_slug': 'guillermo-garcia-garcia-y8YEjW', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sandeep Jagtap', 'author_slug': 'sandeep-jagtap-xQWWjM', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Frank Trollman', 'author_slug': 'frank-trollman-ygxyLp', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,43,"Background: This research aims to identify how blockchain technology could support the ecological embeddedness of the coffee supply chain. Ecological embeddedness is a subset of the circular economy (CE) that demands legitimacy through design changes to product, production and/or packaging for benefits to economic actors and the environment. This is in contrast with legitimacy as a public relations exercise. Blockchain is a digital transformation technology that is not fully conceptualized with respect to supply chain implementation and the related strategy formulation, particularly in the context of sustainability. Furthermore, the integration of consumers into the CE remains not well understood or researched, with the main focus of CE being the cycling of resources. Methods: This research employs a qualitative case study methodology of the first coffee business in the USA to use blockchain technology as an exemplar. Gap analysis is then applied to identify how blockchain could be used to advance from the current state to a more sustainable one. Results: Findings indicate that the implementation of blockchain is not ecologically embedded in the example studied. Conclusions: The extension of blockchain technology to consider the by-products of production and valorizable waste throughout the supply chain as assets would support ecologically embedded CE for coffee."
2020-10-26,"Blockchain Technology in the Food Industry: A Review of Potentials, Challenges and Future Research Directions",10.3390/logistics4040027,"[{'author_name': 'Abderahman Rejeb', 'author_slug': 'abderahman-rejeb-0Gn8ZP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'John G. Keogh', 'author_slug': 'john-g-keogh-0GKkeZ', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Suhaiza Zailani', 'author_slug': 'suhaiza-zailani-MVOe4d', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Karim Rejeb', 'author_slug': 'karim-rejeb-lXXPly', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,4,2020,MDPI AG,4,27,"Blockchain technology has emerged as a promising technology with far-reaching implications for the food industry. The combination of immutability, enhanced visibility, transparency and data integrity provides numerous benefits that improve trust in extended food supply chains (FSCs). Blockchain can enhance traceability, enable more efficient recall and aids in risk reduction of counterfeits and other forms of illicit trade. Moreover, blockchain can enhance the integrity of credence claims such as sustainably sourced, organic or faith-based claims such as kosher or halal by integrating the authoritative source of the claim (e.g., the certification body or certification owner) into the blockchain to verify the claim integrity and reassure business customers and end consumers. Despite the promises and market hype, a comprehensive overview of the potential benefits and challenges of blockchain in FSCs is still missing. To bridge this knowledge gap, we present the findings from a systematic review and bibliometric analysis of sixty-one (61) journal articles and synthesize existing research. The main benefits of blockchain technology in FCSs are improved food traceability, enhanced collaboration, operational efficiencies and streamlined food trading processes. Potential challenges include technical, organizational and regulatory issues. We discuss the theoretical and practical implications of our research and present several ideas for future research."
2020-11-20,The Architectural Design Requirements of a Blockchain-Based Port Community System,10.3390/logistics4040030,"[{'author_name': 'Elnaz Irannezhad', 'author_slug': 'elnaz-irannezhad-Ygeal3', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,4,2020,MDPI AG,4,30,"This paper presents the value proposition of blockchain for Port Community Systems (PCS) by dissecting the business processes in port logistics and unfolding functionalities of blockchain in lowering the transaction cost. This paper contributes to the research by a detailed technical assessment of the plethora of currently available blockchain platforms and consensus mechanisms, against the identified requirements in this specific use case. The results of this technical assessment highlight the central value proposition of blockchain for landlord ports, which is independency from a central authority as the controlling agent. Bridging between two research domains of Information Technology and Logistics, this paper proposes the preferred architectural design requirements of a blockchain-based PCS, including provisioning private sidechains, modular design with inter-chain interoperability, and encrypted off-chain data storage. Availability—the readiness for correct service, and reliability—the continuity of correct service, are heavily reliant on the right choice being made for blockchain design for such a complex use case. A preliminary comparative analysis among different decentralisation levels in this paper suggests that a permissioned public blockchain offers the best trade-off in performance measures for this use case. This technical review identifies six research agenda from a design perspective."
2020-10-01,On the Financing Benefits of Supply Chain Transparency and Blockchain Adoption,10.1287/mnsc.2019.3434,"[{'author_name': 'Jiri Chod', 'author_slug': 'jiri-chod-mdany', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Nikolaos Trichakis', 'author_slug': 'nikolaos-trichakis-Nl5na9', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Gerry Tsoukalas', 'author_slug': 'gerry-tsoukalas-mvD1ar', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Henry Aspegren', 'author_slug': 'henry-aspegren-ayQDg9', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mark Weber', 'author_slug': 'mark-weber-jM2NAV', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,66,2020,Institute for Operations Research and the Management Sciences (INFORMS),10,4378-4396,"We develop a theory that shows signaling a firm’s fundamental quality (e.g., its operational capabilities) to lenders through inventory transactions to be more efficient—it leads to less costly operational distortions—than signaling through loan requests, and we characterize how the efficiency gains depend on firm operational characteristics, such as operating costs, market size, and inventory salvage value. Signaling through inventory being only tenable when inventory transactions are verifiable at low enough cost, we then turn our attention to how this verifiability can be achieved in practice and argue that blockchain technology could enable it more efficiently than traditional monitoring mechanisms. To demonstrate, we develop b_verify, an open-source blockchain protocol that leverages Bitcoin to provide supply chain transparency at scale and in a cost-effective way. The paper identifies an important benefit of blockchain adoption—by opening a window of transparency into a firm’s supply chain, blockchain technology furnishes the ability to secure favorable financing terms at lower signaling costs. Furthermore, the analysis of the preferred signaling mode sheds light on what types of firms or supply chains would stand to benefit the most from this use of blockchain technology.  This paper was accepted by Victor Martínez-de-Albéniz, operations management."
2021-08-16,Blockchain Solutions for International Logistics Networks along the New Silk Road between Europe and Asia,10.3390/logistics5030055,"[{'author_name': 'Bernard Aritua', 'author_slug': 'bernard-aritua-pxrpMN', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Clemens Wagener', 'author_slug': 'clemens-wagener-j0Qery', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Norbert Wagener', 'author_slug': 'norbert-wagener-DZb1rw', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Michał Adamczak', 'author_slug': 'michal-adamczak-DxYw9W', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,55,"The primary research that underpins this paper seeks to explore the applications of blockchain technology on a specific international corridor and to draw policy implications for decision makers. To analyze the bottlenecks of operating on the New Silk Road and to identify opportunities for applying the blockchain technology on this corridor, a survey was conducted among main train operators and experts working on this route. These responses provide insight into the issues related to the adoption of blockchain technology from front-line actors. The top three challenges are lack of capacities, congestion at transshipment terminals, and slow border crossing. Through the application of blockchain technology, the operators are presented with opportunities for improved accuracy in the processing of data and information, higher reliability of information flows through failure-free transfer of information, and improved traceability of supply chains through irrevocable input of status information. Currently, 50% of the respondents have started to implement blockchain applications or have an actual interest to apply blockchain solutions. For a wider implementation of blockchain solutions, business models need to be developed allowing private and permissioned access that is accepted and open for parties involved. Policy makers should facilitate these digital innovations through flexible and harmonized legal regulations on an international level."
2019-11-21,Blockchain and Smart Contracts for Entrepreneurial Collaboration in Maritime Supply Chains,10.2478/ttj-2019-0030,"[{'author_name': 'Robert Philipp', 'author_slug': 'robert-philipp-ANQQLa', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Gunnar Prause', 'author_slug': 'gunnar-prause-yZRanx', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Laima Gerlitz', 'author_slug': 'laima-gerlitz-Yg0KXG', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Transport and Telecommunication Journal,,20,2019,Walter de Gruyter GmbH,4,365-378,"Abstract
Smart contracts are scripts on the top of the blockchain technology. They represent a form of automation by what the layers of intermediaries can be reduced or even completely replaced. Accordingly, blockchain smart contracting systems decrease transaction and enforcement costs as well as process time.
Moreover, we argue, blockchain and smart contracts can facilitate cross-organisational collaboration and their underlying business processes. Hence, they are able to support the integration of entrepreneurs and SMEs into trans-national supply chains by reducing high entry barriers and weakening the dominating position of big players.
This paper discusses the research questions how blockchain smart contracting can facilitate the implementation of collaborative logistics structures and how the integration of SMEs into sustainable maritime supply chains can be safeguarded. The research bases on expert interviews and case studies. The results showcase the potentials of using blockchain smart contracting in the environment of trans-national and multimodal supply chains."
2018-06-01,Efficient key management scheme for health blockchain,10.1049/trit.2018.0014,"[{'author_name': 'Huawei Zhao', 'author_slug': 'huawei-zhao-WGXlXM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Peidong Bai', 'author_slug': 'peidong-bai-nODZbk', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Yün Peng', 'author_slug': 'yun-peng-NMMW9g', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ruzhi Xu', 'author_slug': 'ruzhi-xu-yZJW9x', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Caai Transactions on Intelligence Technology,CAAI Transactions on Intelligence Technology,3,2018,Institution of Engineering and Technology (IET),2,114-118,"Healthcare is a big application scenario of blockchain, and blockchains used in healthcare are called health blockchain. In general, blockchain blocks are open and the transactions in them are public. If some privacy data are involved in these transactions, they will be leaked. Owing to healthcare system involving a great deal of privacy data, certain security mechanisms must be built to protect these privacy data in health blockchain. Furthermore, because the core of security mechanisms is the key management schemes, the appropriate key management schemes should be designed before blockchains can be used in healthcare system. Here, according to the features of health blockchain, the authors use a body sensor network to design a lightweight backup and efficient recovery scheme for keys of health blockchain. The authors' analyses show that the scheme has high security and performance, and it can be used to protect privacy messages on health blockchain effectively and to promote the application of health blockchain."
2022-09-01,"Platform Tokenization: Financing, Governance, and Moral Hazard",10.1287/mnsc.2021.4225,"[{'author_name': 'Jiri Chod', 'author_slug': 'jiri-chod-mdany', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Nikolaos Trichakis', 'author_slug': 'nikolaos-trichakis-Nl5na9', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'S. Alex Yang', 'author_slug': 's-alex-yang-OjVw5n', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,68,2022,Institute for Operations Research and the Management Sciences (INFORMS),9,6411-6433,"This paper highlights two channels through which blockchain-enabled tokenization can alleviate moral hazard frictions between founders, investors, and users of a platform: token financing and decentralized governance. We consider an entrepreneur who uses outside financing and exerts private effort to build a platform and users who decide whether to join in response to the platform’s dynamic transaction fee policy. We first show that raising capital by issuing tokens rather than equity mitigates effort under-provision because the payoff to equity investors depends on profit, whereas the payoff to token investors depends on transaction volume, which is less sensitive to effort. Second, we show that decentralized governance associated with tokenization eliminates a potential holdup of platform users, which in turn alleviates the need to provide users with incentives to join, reducing the entrepreneur’s financing burden. The downside of tokenization is that it puts a cap on how much capital the entrepreneur can raise. Namely, if tokens are highly liquid, that is, they change hands many times per unit of time, their market capitalization is small relative to the net present value (NPV) of the platform profits, limiting how much money one can raise by issuing tokens rather than equity. If building the platform is expensive, this can distort the capacity investment. The resulting tradeoff between the benefits and costs of tokenization leads to several predictions regarding adoption.  This paper was accepted by Vishal Gaur, operations management."
2023-05-04,A Systematic Review of Blockchain Technology Adoption Barriers and Enablers for Smart and Sustainable Agriculture,10.3390/bdcc7020086,"[{'author_name': 'Gopi Krishna Akella', 'author_slug': 'gopi-krishna-akella-YA4Nz', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Santoso Wibowo', 'author_slug': 'santoso-wibowo-mv8k8n', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Srimannarayana Grandhi', 'author_slug': 'srimannarayana-grandhi-EaRGKL', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sameera Mubarak', 'author_slug': 'sameera-mubarak-Qyn1pM', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,7,2023,MDPI AG,2,86,"Smart and sustainable agricultural practices are more complex than other industries as the production depends on many pre- and post-harvesting factors which are difficult to predict and control. Previous studies have shown that technologies such as blockchain along with sustainable practices can achieve smart and sustainable agriculture. These studies state that there is a need for a reliable and trustworthy environment among the intermediaries throughout the agrifood supply chain to achieve sustainability. However, there are limited studies on blockchain technology adoption for smart and sustainable agriculture. Therefore, this systematic review uses the PRISMA technique to explore the barriers and enablers of blockchain adoption for smart and sustainable agriculture. Data was collected using exhaustive selection criteria and filters to evaluate the barriers and enablers of blockchain technology for smart and sustainable agriculture. The results provide on the one hand adoption enablers such as stakeholder collaboration, enhance customer trust, and democratization, and, on the other hand, barriers such as lack of global standards, industry level best practices and policies for blockchain adoption in the agrifood sector. The outcome of this review highlights the adoption barriers over enablers of blockchain technology for smart and sustainable agriculture. Furthermore, several recommendations and implications are presented for addressing knowledge gaps for successful implementation."
2023-06-01,Economics of Permissioned Blockchain Adoption,10.1287/mnsc.2022.4532,"[{'author_name': 'Garud Iyengar', 'author_slug': 'garud-iyengar-LerZXl', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Fahad Saleh', 'author_slug': 'fahad-saleh-g1VKEQ', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Jay Sethuraman', 'author_slug': 'jay-sethuraman-ejyL82', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Wenjun Wang', 'author_slug': 'wenjun-wang-ZEp4g', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,69,2023,Institute for Operations Research and the Management Sciences (INFORMS),6,3415-3436,"We construct an economic framework for understanding the incentives of the participants of a permissioned blockchain for supply chains and other related industries. Our study aims to determine whether adoption of blockchain is socially beneficial and whether such adoption arises in equilibrium. We find that blockchain reduces information asymmetry for consumers, thereby enhancing consumer welfare. Consumer welfare gains can be sufficiently large that blockchain adoption is socially beneficial; nonetheless, we find that blockchain adoption does not arise in equilibrium. This situation arises because blockchain adoption costs are borne by manufacturers, and manufacturers cannot extract consumer gains through prices due to the competitive nature of the manufacturing sector. We offer a system of transfers to generate blockchain adoption in equilibrium when it is socially beneficial.  This paper was accepted by Vishal Gaur, operations management.  Funding: This research was partially supported by a seed grant from the Columbia–IBM Center for Blockchain and Data Transparency.  Supplemental Material: The online appendix is available at https://doi.org/10.1287/mnsc.2022.4532 ."
2021-06-01,An Integrated Impact of Blockchain on Supply Chain Applications,10.3390/logistics5020033,"[{'author_name': 'Ieva Meidutė‐Kavaliauskienė', 'author_slug': 'ieva-meidute-kavaliauskiene-xX4yVA', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Bülent Yıldız', 'author_slug': 'bulent-yildiz-lXnz5b', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Şemsettin Çiğdem', 'author_slug': 'semsettin-cigdem-aj9gAM', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Renata Činčikaitė', 'author_slug': 'renata-cincikaite-Zyjy1P', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,2,33,"Market conditions have become increasingly dynamic and demanding, resulting in a challenging competitive environment. To adapt to this dynamic environment, supply chains have become increasingly reliant on collaboration, integration, flexibility, and trust between stakeholders. Therefore, the importance of new technological applications in supply chains has grown even more. To improve supply chain flow control, modern specialized applications must be implemented. Blockchain technology has established itself as a necessary component of today’s competitive environment. Companies should invest in blockchain technology to respond quickly to changing market conditions and demands in today’s dynamic business environment. In this regard, this study investigates the effect of blockchain technology utilization on supply chain transparency, supply chain flexibility, and trust in suppliers. For this purpose, first, data were collected from the first 1000 exporting firms declared in 2019 by the Turkey Exporters Assembly using a survey method. Secondly, factor analyses and regression analyses were performed with the dataset obtained from 84 companies. As a result of the analysis, it was determined that blockchain technology utilization increases transparency, flexibility, and trust in supply chains. According to these results, it is suggested that companies should invest in blockchain technology to make their supply chain more transparent, flexible, and secure. Moreover, blockchain plays a crucial role in building mutual trust with supply chain stakeholders. Finally, the research includes some considerations on the positive implications and potential of blockchain in collaboration and integration."
2021-05-24,Adaptive Cognitive Mechanisms to Maintain Calibrated Trust and Reliance in Automation,10.3389/frobt.2021.652776,"[{'author_name': 'Christian Lebière', 'author_slug': 'christian-lebiere-ejYaQZ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Leslie M. Blaha', 'author_slug': 'leslie-m-blaha-lZxNRk', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Corey K. Fallon', 'author_slug': 'corey-k-fallon-Zx8aV2', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Brett Jefferson', 'author_slug': 'brett-jefferson-3Kvryy', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Robotics and Ai,Front. Robot. AI,8,2021,Frontiers Media SA,,,"Trust calibration for a human–machine team is the process by which a human adjusts their expectations of the automation’s reliability and trustworthiness; adaptive support for trust calibration is needed to engender appropriate reliance on automation. Herein, we leverage an instance-based learning ACT-R cognitive model of decisions to obtain and rely on an automated assistant for visual search in a UAV interface. This cognitive model matches well with the human predictive power statistics measuring reliance decisions; we obtain from the model an internal estimate of automation reliability that mirrors human subjective ratings. The model is able to predict the effect of various potential disruptions, such as environmental changes or particular classes of adversarial intrusions on human trust in automation. Finally, we consider the use of model predictions to improve automation transparency that account for human cognitive biases in order to optimize the bidirectional interaction between human and machine through supporting trust calibration. The implications of our findings for the design of reliable and trustworthy automation are discussed."
2018-12-01,Gender Composition and Group Confidence Judgment: The Perils of All-Male Groups,10.1287/mnsc.2017.2881,"[{'author_name': 'Steffen Keck', 'author_slug': 'steffen-keck-1gDEN0', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Wenjie Tang', 'author_slug': 'wenjie-tang-rxLj06', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,64,2018,Institute for Operations Research and the Management Sciences (INFORMS),12,5877-5898,"We explore the joint effects of group decision making and group gender composition on the calibration of confidence judgments. Participants in two laboratory experiments, individually and in groups of three, stated confidence interval estimates for general-knowledge questions and for financial forecasts. Across both studies, our results reveal that groups with at least one female member are significantly better calibrated than all-male groups. This effect is mediated by the extent to which group members share opinions and information during the group discussion. Moreover, we find that compared to a statistical aggregation of individual confidence intervals, group discussions have a neutral or positive effect on the quality of confidence judgments for groups with at least one female group member; in contrast, group discussion actually harms confidence calibration for all-male groups. Overall, our findings indicate that compared to all-male groups, even the inclusion of a small proportion of female members can have a strong effect on the quality of group confidence judgment. History: Accepted by Yuval Rottenstreich, judgment and decision making."
