openalex_id,title,publication_year,cited_by_count,doi,venue,authors,abstract,keywords,search_query,collection_timestamp
https://openalex.org/W4407242240,The design of early stage buyer–supplier relationships and its implications for formalized cooperative understanding: a process model,2025,0,https://doi.org/10.1007/s41469-025-00185-5,Journal of Organization Design,"['Raviv Brueller', 'Nir N. Brueller', 'Daphna Brueller', 'Abraham Carmeli']","Buyers and suppliers engage in relationship exchange, which may lead to value creation for both parties in the supply chain activities. The relational view in operations research points to the importance of these work relationships, but has thus far overlooked the process whereby they emerge. We advance this line of research and theory by delineating a process model that explicates how relationships develop during the early stages of the exchange between buyers and suppliers. Using a grounded theorizing effort, based on open, in-depth interviews with 88 buyer and supplier agents from a variety of organizations, our research reveals a multi-level process by which work relationships emerge and enable formalized cooperative understandings. First, the findings shed light on how early stage work relationships in markets of customizable differentiated products/services are designed and delineate that the genesis of buyer–supplier relationships lies in early interaction between individual agents of buyers and suppliers. Second, relationships between individuals, amplified by relational affect, can lead to authenticity, conductive through sharing of rich-context information to alignment of interests between the respective parties. Third, relational authenticity and the alignment of interests can serve as the foundation for understanding between buyers and suppliers at the organizational level, attained through co-active issue-selling efforts.","['Process (computing)', 'Context (archaeology)', 'Business', 'Variety (cybernetics)', 'Knowledge management', 'Order (exchange)', 'Relational view', 'Supply chain', 'Work (physics)', 'Marketing']",multi-agent supply chain,2025-06-05T11:17:53.434234
https://openalex.org/W4409525727,A Blockchain-Driven Cyber-Systemic Approach to Hybrid Reality,2025,0,https://doi.org/10.3390/systems13040294,Systems,"['Massimiliano Pirani', 'Alessandro Cucchiarelli', 'Tariq Naeem', 'Luca Spalazzi']","Hybrid Reality (HyR) is the place where human beings and artificial entities interact. HyR modelling relies simultaneously on the cognitive power of humans and artificial entities. In addition, HyR is an evolving paradigm where natural and artificial intelligence can intervene in processes that demand proper control. This work aims to lay the foundation for a systematic approach to understanding and modeling present and future human–machine symbiosis under a systems engineering perspective. It introduces a novel cyber-systemic methodology for managing the engineering of purposeful regulation for HyR phenomena by integrating the Blockchain technology framework and principled methods of cybernetics. This formalized interdisciplinary methodology integrates system dynamics, agent-based computation, artificial intelligence, and Blockchain-powered security and safety layers. The Blockchain framework, seen under a new cyber-systemic perspective, provides new opportunities and tools for the organization and control of HyR. A Cybersystemic Security Kit is here defined as a major component of the methodology, representing a candidate to offer viable breakthroughs in the field with respect to the best practices of Industry 5.0 when a systemically augmented perspective is adopted. Ongoing research and experimentation in the real field of sustainable supply chains is used as a motivating use case to support the proposed position. The industrial target is the primary one in its multi-dimensional and multi-faceted sustainability impacts, but this study will also reveal other potential societal areas of intervention.","['Blockchain', 'Systemic risk', 'Computer science']",multi-agent supply chain,2025-06-05T11:17:53.434312
https://openalex.org/W4408727943,Bacterial cell wall-specific nanomedicine for the elimination of Staphylococcus aureus and Pseudomonas aeruginosa through electron-mechanical intervention,2025,0,https://doi.org/10.1038/s41467-025-58061-5,Nature Communications,"['Yanling You', 'Yu Xu', 'Junjie Jiang', 'Zhuo Chen', 'Ya‐Xuan Zhu', 'Yihan Chen', 'Han Lin', 'Jianlin Shi']","Personalized synergistic antibacterial agents against diverse bacterial strains are receiving increasing attention in combating antimicrobial resistance. However, the current research has been struggling to strike a balance between strain specificity and broad-spectrum bactericidal activity. Here, we propose a bacterial cell wall-specific antibacterial strategy based on an in situ engineered nanocomposite consisting of carbon substrate and decorated TiOx dots, termed TiOx@C. The fiber-like carbon substrate of TiOx@C is able to penetrate the bacterial membrane of Pseudomonas aeruginosa (P. aeruginosa), but not that of Staphylococcus aureus (S. aureus) due to its thicker bacterial wall, thus achieving bacterial wall specificity. Furthermore, a series of experiments demonstrate the specific electro-mechanical co-sterilization effect of TiOx@C. On the one hand, TiOx@C can disrupt the electron transport chain and block the energy supply of S. aureus. On the other hand, TiOx@C capable of destroying the membrane structure of P. aeruginosa could cause severe mechanical damage to P. aeruginosa as well as inducing oxidative stress and protein leakage. In vivo experiments demonstrate the efficacy of TiOx@C in eliminating 97% of bacteria in wounds and promoting wound healing in wound-infected female mice. Overall, such a bacterial cell wall-specific nanomedicine presents a promising strategy for non-antibiotic treatments for bacterial diseases. Personalized antibacterial agents against diverse bacteria strains are promising for combating antimicrobial resistance, but a balance between strain specificity and broad-spectrum bactericidal activity is elusive. Here, the authors report an antibacterial nanoagent TiOx@C with bacterial cell wall specificity, multi-targeting and bactericidal effect against S. aureus and P. aeruginosa.","['Pseudomonas aeruginosa', 'Staphylococcus aureus', 'Nanomedicine', 'Microbiology', 'Cell', 'Chemistry']",multi-agent supply chain,2025-06-05T11:17:53.434400
https://openalex.org/W4409287674,Dairy Propionibacteria: Probiotic Properties and Their Molecular Bases,2025,0,https://doi.org/10.20944/preprints202504.0810.v1,,"['Franca Rossi', 'Serena Santonicola', 'Giampaolo Colavita', 'Alessandro Truant', 'Giampaolo Colavita']","Dairy propionibacteria are commonly ingested through the consumption of raw milk cheeses or Swiss type cheeses in which they are added as starter cultures. Some strains of the species Propionibacterium freudenreichii or their culture media have been commercialized in multi-strain probiotic preparations or to supply bioactive substances such as short chain fatty acids, bifidogenic molecules and vitamins, respectively. In recent years, many more mechanisms of action of dairy propionibacteria as probiotics for different novel applications were discovered and are summarized in this descriptive review. Strains of P. freudenreichii mitigated inflammatory bowel diseases (IBDs), mucositis and prevented necrotizing enterocolitis (NEC) in preterm newborns. Moreover, these bacteria exerted immunomodulation, particularly in food allergy, anti-obesity, anti-diabetic, anti-cancerogenic effects, inhibition of osteoclastogenesis in rheumatoid arthritis, and infection mitigation in animal models. Most of the observed effects were mediated by cell surface proteins or extracellular vesicle (EV) proteins such as the surface layer (S-layer) protein SlpB, DlaT and GroEL. Based on the available information, these bacteria do not present safety issues but investigations on the presence of transferable antibiotic resistance traits should be specifically assessed both phenotypically and genotypically. In most possible applications the confirmation of beneficial effects in clinical trials still need to be carried out to allow their use as health promoting agents.","['Probiotic', 'Food science', 'Chemistry', 'Environmental science']",multi-agent supply chain,2025-06-05T11:17:53.434488
https://openalex.org/W4408684817,Rice Distribution Structure: The Reality or Political Propaganda of Php 20.00/Kilo Price of Rice in the Market?,2025,0,https://doi.org/10.47772/ijriss.2025.9020316,International Journal of Research and Innovation in Social Science,"['Rowina Mendoza Twaño', 'M. Gómez', 'Maria Liberty F. Isip', 'Krist Mark Q. Macapugay']","This multi – phased case study research principally aims to investigate the possibility of attaining the Php 20.00 per kilo price of milled rice in the market. The study explores the nature and structure of the Supply Chain distribution of Rice, tracing the changes in the level of prices in Pampanga. Relevant Quantitative cost data were derived from 10 farmers in Pampanga, who are farming land from 1 to 2 hectares. Other relevant data that make up the distribution system of rice in the market were sourced from the interviews conducted with agents, millers, wholesalers and retailers in the province. Secondary data from related literature, government and other agencies in agriculture and cooperatives were also interviewed for the needed data in the study. Results show that the estimated total cost of milled rice is Php 17.17 (manual) and Php17.28 (tractor), without yet the mark-up for profit, taking into account that farmers take the role of producers and sellers to end- users. If farmers choose to sell their produce at Php 20.00 kilo, the estimated profit is total to Php 8,490.00 (manual) and Php 8, 160.00 (tractor) for one hectare of land in one cropping which falls under the income range of Filipino families living under poverty threshold. Thus, satisfying the call for Php 20.00/kilo of rice, will further sink the Rice farmers’ families into the pit of poverty. The study recommends that the Department of Agriculture encourage the concept of direct marketing by the farmers themselves and look for ways to further decrease the actual cost incurred in production to retailing of rice.","['Politics', 'Distribution (mathematics)', 'Economics', 'Business', 'Commerce']",multi-agent supply chain,2025-06-05T11:17:53.434581
https://openalex.org/W4406381247,Wearable Biodevices Based on Two-Dimensional Materials: From Flexible Sensors to Smart Integrated Systems,2025,15,https://doi.org/10.1007/s40820-024-01597-w,Nano-Micro Letters,"['Yingzhi Sun', 'Weiyi He', 'Can Jiang', 'Jing Li', 'Jianli Liu', 'Mingjie Liu']","Abstract The proliferation of wearable biodevices has boosted the development of soft, innovative, and multifunctional materials for human health monitoring. The integration of wearable sensors with intelligent systems is an overwhelming tendency, providing powerful tools for remote health monitoring and personal health management. Among many candidates, two-dimensional (2D) materials stand out due to several exotic mechanical, electrical, optical, and chemical properties that can be efficiently integrated into atomic-thin films. While previous reviews on 2D materials for biodevices primarily focus on conventional configurations and materials like graphene, the rapid development of new 2D materials with exotic properties has opened up novel applications, particularly in smart interaction and integrated functionalities. This review aims to consolidate recent progress, highlight the unique advantages of 2D materials, and guide future research by discussing existing challenges and opportunities in applying 2D materials for smart wearable biodevices. We begin with an in-depth analysis of the advantages, sensing mechanisms, and potential applications of 2D materials in wearable biodevice fabrication. Following this, we systematically discuss state-of-the-art biodevices based on 2D materials for monitoring various physiological signals within the human body. Special attention is given to showcasing the integration of multi-functionality in 2D smart devices, mainly including self-power supply, integrated diagnosis/treatment, and human–machine interaction. Finally, the review concludes with a concise summary of existing challenges and prospective solutions concerning the utilization of 2D materials for advanced biodevices.","['Wearable computer', 'Computer science', 'Systems engineering', 'Human health', 'Nanotechnology', 'Data science']",multi-agent supply chain,2025-06-05T11:17:53.434678
https://openalex.org/W4406025664,Digital manufacturing and supply chain: creating benefits through operations research and artificial intelligence,2025,3,https://doi.org/10.1007/s10479-024-06450-2,Annals of Operations Research,"['Weiwei Chen', 'Tsan‐Ming Choi', 'Alexandre Dolgui', 'Dmitry Ivanov', 'Erwin Pesch']","With Industry 4.0, a transition from automated and intelligent to digital has been coined.This transition covers both network and plant levels.At the plant level, digital manufacturing is based on the collaboration of machines, machines with products, and humans with machines.From the application perspective, these features have materialized through additive manufacturing, robotics, digital twins, virtual and augmented reality, and collaboration tools in creating products and services.At the network level, the digital supply chain has been created utilizing Blockchain, the Internet of Things, e-commerce platforms, and collaborative supplier portals to achieve seamless end-to-end visibility.From the solution methodology perspective, innovative approaches have been developed combining interdis-","['Supply chain', 'Computer science', 'Perspective (graphical)', 'Robotics', 'The Internet', 'Digitization', 'Digital manufacturing', 'Manufacturing engineering', 'Visibility', 'Digital transformation']",multi-agent supply chain,2025-06-05T11:17:53.434767
https://openalex.org/W4406560175,Investigating Nanomaterials for Improved Barrier Properties in Food Packaging,2025,8,https://doi.org/10.62723/2959-5932.1018,Deleted Journal,"['Alice Njolke Mafe', 'Great Iruoghene Edo', 'Patrick Othuke Akpoghelie', 'Ebuka Chukwuma Umelo', 'Endurance Fegor Isoje', 'Ufuoma Augustina Igbuku', 'Arthur Efeoghene Athan Essaghah']","This review examines the potential of nanomaterials in revolutionizing food packaging, focusing on their role in enhancing barrier properties and extending the shelf life of packaged foods. Traditional packaging materials often fall short in effectively protecting against oxygen, moisture, and UV light, resulting in diminished food quality and shorter shelf life. Nanomaterials, including nanoclays, metal oxide nanoparticles (e.g., ZnO, TiO₂), carbon-based nanomaterials (e.g., graphene, carbon nanotubes), and biodegradable options like cellulose nanocrystals, have emerged as promising solutions. These materials offer exceptional gas and moisture barrier properties, antimicrobial effects, and UV protection capabilities. The review provides an in-depth exploration of various nanomaterials, highlighting their distinctive properties and the mechanisms; such as tortuosity effects, which enhance barrier performance by limiting permeability. It also discusses recent advancements in integrating nanomaterials into both flexible and rigid packaging systems, as well as in active and intelligent packaging that employs nanosensors for real-time monitoring of freshness and spoilage. Despite their potential, challenges such as toxicity concerns, environmental impacts, and economic constraints to large-scale adoption are also addressed. The review emphasizes the need for future research on dual-function nanomaterials that can simultaneously improve barrier properties and enable active sensing. These innovations could transform food packaging technologies, promoting enhanced food safety and sustainability.","['Food packaging', 'Nanomaterials', 'Nanotechnology', 'Materials science']",multi-agent supply chain,2025-06-05T11:17:53.434815
https://openalex.org/W4406270837,Targeting KRAS: from metabolic regulation to cancer treatment,2025,10,https://doi.org/10.1186/s12943-024-02216-3,Molecular Cancer,"['Yanyan Shi', 'Huiling Zheng', 'Tianzhen Wang', 'Shaonan Zhou', 'Shiqing Zhao', 'Mo Li', 'Baoshan Cao']","The Kirsten rat sarcoma viral oncogene homolog (KRAS) protein plays a key pathogenic role in oncogenesis, cancer progression, and metastasis. Numerous studies have explored the role of metabolic alterations in KRAS-driven cancers, providing a scientific rationale for targeting metabolism in cancer treatment. The development of KRAS-specific inhibitors has also garnered considerable attention, partly due to the challenge of acquired treatment resistance. Here, we review the metabolic reprogramming of glucose, glutamine, and lipids regulated by oncogenic KRAS, with an emphasis on recent insights into the relationship between changes in metabolic mechanisms driven by KRAS mutant and related advances in targeted therapy. We also focus on advances in KRAS inhibitor discovery and related treatment strategies in colorectal, pancreatic, and non-small cell lung cancer, including current clinical trials. Therefore, this review provides an overview of the current understanding of metabolic mechanisms associated with KRAS mutation and related therapeutic strategies, aiming to facilitate the understanding of current challenges in KRAS-driven cancer and to support the investigation of therapeutic strategies.","['KRAS', 'Biology', 'Colorectal cancer', 'Cancer', 'Cancer research', 'Carcinogenesis', 'Metabolic adaptation', 'Pancreatic cancer', 'Metastasis', 'Bioinformatics']",multi-agent supply chain,2025-06-05T11:17:53.434891
https://openalex.org/W4406275058,Trustworthy and efficient project scheduling in IIoT based on smart contracts and edge computing,2025,3,https://doi.org/10.1186/s13677-025-00726-z,Journal of Cloud Computing Advances Systems and Applications,"['Peng Liu', 'Xinglong Wu', 'Yanjun Peng', 'Hangguan Shan', 'Saïd Mahmoudi', 'Bong Jun Choi', 'Haksrun Lao']","To facilitate flexible manufacturing, modern industries have incorporated numerous modular operations such as multi-robot services which can be expediently arranged or offloaded to other production resources. However, complex manufacturing projects often consist of multiple tasks with fixed sequences, posing a significant challenge for smart factories in efficiently scheduling limited robot resources to complete specific tasks. Additionally, when projects span across factories, ensuring faithful execution of contracts becomes another challenge. In this paper, we propose a modified combinatorial auction method combined with blockchain and edge computing technologies to organize project scheduling. Firstly, we transform efficient resource scheduling into a resource-constrained multi-project scheduling problem (RCPSP). Subsequently, the solution integrates combinatorial auction with random sampling (CA-RS) into smart contracts. Alongside security analysis, simulations are conducted using real data sets. The results indicate that the suggested CA-RS approach significantly enhances efficiency and security in resource arrangement within the industrial Internet of Things compared to baseline algorithms.","['Trustworthiness', 'Computer science', 'Scheduling (production processes)', 'Edge computing', 'Distributed computing', 'Computer security']",multi-agent supply chain,2025-06-05T11:17:53.434953
https://openalex.org/W4410816533,Pretreatment insights into primary sarcoma tissues using a novel approach of ex-vivo functional profiling to quantify cytotoxic and anti-proliferative effects of chemo and targeted therapies.,2025,0,https://doi.org/10.1200/jco.2025.43.16_suppl.e23529,Journal of Clinical Oncology,"['Christian Apfel', 'Chiara Maestri', 'Rajeshwar Nitiyanandan', 'R. J. Parker', 'Ivan Trus', 'William G. Cance']","e23529 Background: Sarcoma treatment relies on doxorubicin- or ifosfamide-based regimens, or combinations like gemcitabine and docetaxel. While genomic testing and other biomarkers can sometimes guide targeted therapies, in many sarcoma cases, functional profiling of ex-vivo tumor tissue might be the only way to personalize cancer treatment. To do so, we developed a multi-dimensional profiling platform to quantify cytotoxic and cytostatic effects of NCCN-recommended therapies on fresh sarcoma specimens. Methods: Fresh sarcoma tissues from five patients were shipped on a cooled supply chain, processed within 24 hours, and 3D-cultured to mimic the patient's tumor microenvironment. Samples were treated with NCCN-recommended therapies at sub-pharmacologic to supra-pharmacologic concentrations for three days. Drug efficacy was assessed via metabolic and image-based 3D analyses, measuring 50% reductions (EC50s) in tumor viability (cytotoxicity) and proliferation (cytostatic effects), and patient reports were issued to the oncologist within 7-10 days. Results: EC50 values for both effects were measured for up to 30 drugs across five patients, varying by over two orders of magnitude. Anti-proliferative EC50s were typically over an order of magnitude lower than cytotoxic EC50s. While drugs like gemcitabine, sorafenib, and sunitinib were presumed to be more cytostatic, and platinum agents, actinomycin, and lurbinectedin were presumed more cytotoxic, actual ratios of those EC50 responses varied widely. These differences did not align with drug classes or presumed mechanisms of action, underscoring sarcoma heterogeneity and the limitations of relying solely on biomarkers or single-dimensional drug response data. Conclusions: This is the first study systematically comparing ex vivo anti-proliferative and cytotoxic profiles in live sarcoma tissues. Conventional chemosensitivity assays focusing on just one endpoint may oversimplify treatment decisions, whereas multi-dimensional functional profiling offers a more rational approach to personalized sarcoma therapy. Standardized EC50 for cytotoxicity and antiproliferation for NCCN guideline recommended therapies. Cytotoxicity Cytotoxicity Antiproliferation Antiproliferation Ratio Average St. Dev Average St. Dev Actinomycin 1.0 54.0 0.18 2.81 5.5 Carboplatin 65.9 2.1 1.92 31.43 34.4 Cytoxan 34.2 6.4 9.18 3.57 3.7 Docetaxel 24.9 11.1 4.13 32.61 6.0 Doxorubicin 40.0 2.3 3.65 22.81 10.9 Etoposide 83.0 1.5 5.37 31.62 15.5 Gemcitabine 9.4 26.0 0.91 7.13 10.3 Ifosfamide 0.7 6.4 0.30 6.92 2.4 Lurbinectedin 3.3 20.0 1.59 38.64 2.1 Topotecan 10.0 54.0 4.85 34.20 2.1 Vincristine 6.8 13.0 13.16 33.55 0.5","['Ex vivo', 'Medicine', 'Sarcoma', 'Cytotoxic T cell', 'In vivo', 'Profiling (computer programming)', 'Cancer research', 'Pharmacology', 'Oncology']",multi-agent supply chain,2025-06-05T11:17:53.435018
https://openalex.org/W4406583498,"Leveraging the Internet of Things, Remote Sensing, and Artificial Intelligence for Sustainable Forest Management",2025,7,https://doi.org/10.58496/bjiot/2025/001,Babylonian Journal of Internet of Things,"['Guma Ali', 'Maad M. Mijwil', 'Ioannis Adamopoulos', 'Jenan Ayad']","Sustainable forest management is vital for addressing climate change, biodiversity loss, and deforestation. Human-induced stresses on forest ecosystems demand innovative approaches to ensure long-term health and productivity. This study explores how cutting-edge technologies, including the Internet of Things (IoT), remote sensing, and artificial intelligence (AI), enhance sustainable forest management practices. Researchers reviewed 196 studies published between 2021 and 2024 from IEEE Xplore Digital Library, MDPI, Taylor &amp; Francis, ScienceDirect, Frontiers, Springer, SAGE, Hindawi, Nature, Wiley Online Library, and Google Scholar. The findings highlight IoT devices like drones, enabling real-time data collection on temperature, humidity, soil moisture, and tree growth, facilitating continuous forest monitoring. Remote sensing technologies, utilizing satellite imagery and aerial surveys, deliver high-resolution data for large-scale forest assessments, including forest cover changes, biomass estimation, and early detection of illegal logging. When integrated with AI, these tools enhance predictive modeling, data analysis, and decision-making, leading to more effective forest management strategies. The study also identifies challenges such as data security concerns, bandwidth limitations, interoperability issues, and high costs. Despite these barriers, IoT, remote sensing, and AI present transformative potential for improving forest resilience, carbon sequestration, and biodiversity conservation. These technologies are crucial in preserving forest ecosystems and mitigating climate change impacts by advancing real-time monitoring, optimizing resource allocation, and enabling data-driven decisions.","['Internet of Things', 'The Internet', 'Computer science', 'Sustainable forest management', 'Sustainable management', 'Remote sensing', 'Environmental resource management', 'Business', 'Forest management']",multi-agent supply chain,2025-06-05T11:17:53.435157
https://openalex.org/W4406439704,Current Advances in Flame-Retardant Performance of Tunnel Intumescent Fireproof Coatings: A Review,2025,6,https://doi.org/10.3390/coatings15010099,Coatings,"['Guochen Tang', 'Chengjia Shang', 'Yiwen Qin', 'Jinxing Lai']","As building safety standards keep escalating, research on intumescent fireproof coatings has garnered growing attention. Among them, tunnels, with their enclosed configuration and relatively high accident occurrence rate, impose higher demands on the environmental friendliness, durability, and thermal stability of fireproof coatings. At present, intumescent fireproof coatings have been extensively applied in tunnels; however, a comprehensive and in-depth overview of intumescent fireproof coatings and their application in tunnels is still lacking. This paper summarizes the fire prevention mechanism of intumescent fireproof coatings, the intumescent fireproof system, the impact of functional fillers on the fire resistance performance of intumescent fireproof coatings, and the application of intumescent fireproof coatings in tunnels. Additionally, we present the synergistic effect of the combined use of different functional fillers. Finally, some key challenges regarding the use of intumescent fireproof coatings in tunnel environments are put forward, along with prospects and opportunities.","['Intumescent', 'Fire retardant', 'Current (fluid)', 'Materials science', 'Composite material', 'Forensic engineering']",multi-agent supply chain,2025-06-05T11:17:53.435251
https://openalex.org/W4406247099,A Static Analysis Framework for Investigating Tainted Data Sources in Software Systems,2025,0,https://doi.org/10.1142/s0218194025500123,International Journal of Software Engineering and Knowledge Engineering,"['Peng Dai', 'Xiaoqin Ma', 'Zebo Peng', 'Chen Zhao', 'Qianjin Zhang']","International Journal of Software Engineering and Knowledge EngineeringAccepted Papers No AccessA Static Analysis Framework for Investigating Tainted Data Sources in Software SystemsPeng Dai, Xiaoqin Ma, Zebo Peng, Chen Zhao, and Qianjin ZhangPeng Dai, Xiaoqin Ma Search for more papers by this author , Zebo Peng Search for more papers by this author , Chen Zhao Search for more papers by this author , and Qianjin Zhang Search for more papers by this author https://doi.org/10.1142/S0218194025500123Cited by:0 (Source: Crossref) PreviousNext AboutFiguresReferencesRelatedDetailsPDF/EPUB ToolsAdd to favoritesDownload CitationsTrack CitationsRecommend to Library ShareShare onFacebookTwitterLinked InRedditEmail Cite Recommend Remember to check out the Most Cited Articles! Check out our titles in C++ Programming! We recommendA Hardware–Software Co-Design Framework for Real-Time Video StabilizationHassan Javed, Journal of Circuits, Systems and Computers, 2019METHODS FOR INVESTIGATING CONTRACTION CHARACTERISTICS OF A PART OF MUSCLES FOR IMPLANTABLE POWER GENERATION SYSTEMSJournal of Mechanics in Medicine and Biology, 2022Review: Static and Dynamic Analysis Methods for Multi-Branch Biasing CircuitsJin Wu, Journal of Circuits, Systems and Computers, 2018A novel lightweight NIDS framework for detecting anomalous data traffic in contemporary networksYogendra Kumar, Journal of Circuits, Systems and Computers, 2024A Data-Driven Autonomous Assessment Framework for Education Quality Based on Multiscale Deep LearningJunqiao Wang, Journal of Circuits, Systems and Computers, 2023FindTarget: software for subtractive genome analysis Farid Chetouani, Microbiology, 2001Investigating alternative governance systems for the South African mohair supply chain D. Jordaan, Agrekon, 2008Efficiency of Mexico's regional innovation systems : an evaluation applying data envelopment analysis (DEA) Cuitlahuac Valdez Lafarga, African Journal of Science, Technology, Innovation and Development, 2015A framework for South African industrial cluster identification and analysis E.J. Zeelie, Studies in Economics and Econometrics, 2013Conceptual framework for value chain analysis for poverty alleviation among smallholder farmers Henry Jordaan, Agrekon, 2014Powered by Privacy policyGoogle Analytics settings FiguresReferencesRelatedDetailsNone Recommended Recommended Static Privacy Analysis by Flow Reconstruction of Tainted DataPietro Ferrara, Luca Olivieri, and Fausto SpotoInternational Journal of Software Engineering and Knowledge EngineeringVol. 31, No. 07Dynamic Software DefenseDynamically Enabled Cyber DefenseThe Static Semantics of PascalArie van DeursenLanguage Prototyping: An Algebraic Specification ApproachAttacks and Countermeasures of Software System SecuritySecurity Modeling and Analysis of Mobile Agent SystemsCyber security data sources for dynamic network researchAlexander D. KentDynamic Networks and Cyber-SecurityA new tool for static and dynamic Android malware analysisBy (author): A. Martín, R. Lara-Cabrera, and D. CamachoData Science and Knowledge Engineering for Sensing Decision SupportOverview of Algebraic Specification Languages, Environments and Tools, and Algebraic Specifications of Software SystemsHartmut Ehrig and Ingo ClaβenCurrent Trends in Theoretical Computer ScienceAn Integrative Framework for Anonymizing Clinical and Genomic DataGrigorios Loukides, Aris Gkoulalas-Divanis, and Bradley MalinDatabase Technology for Life Sciences and Medicine Accepted Papers Metrics Downloaded 0 times History Received 26 October 2024 Accepted 29 December 2024 PDF download","['Computer science', 'Software engineering', 'Software', 'Static analysis', 'Software system']",multi-agent supply chain,2025-06-05T11:17:53.435325
https://openalex.org/W4406479931,All 3D-printed high-sensitivity adaptive hydrogel strain sensor for accurate plant growth monitoring,2025,4,https://doi.org/10.20517/ss.2024.38,Soft Science,"['Lina Wang', 'Wen Wang', 'Rongtai Wan', 'Mutian Yao', 'Wenna Chen', 'Liuyu Zhang', 'Jingkun Xu', 'Ximei Liu', 'Baoyang Lu']","Highly sensitive strain sensors are crucial for monitoring subtle plant growth changes and show diverse applications in plant sensing. However, the prevailing integrated fabrication methods for such sensors tend to be costly and complex, impeding their fundamental design and practical usage. Herein, we develop a simple and effective multimaterial all-3D printing technique to manufacture integrated strain sensors with a multilayered structure. Such an all-3D-printed strain sensor exhibits excellent sensing performance enabling precise detection of minor strains in plant growth, including high stretchability (&gt; 300%), high sensitivity (~12.78) with good linearity (0.98), and good long-term stability over 3,000 loading/unloading cycles. We further validate the potential applications of our 3D-printed integrated strain sensor for accurate and continuous monitoring of bamboo growth in both horizontal and vertical directions over 14 days. Our all-3D-printed strain sensor offers a promising avenue for integrated strain sensing systems toward plant growth monitoring.","['Sensitivity (control systems)', 'Strain (injury)', 'Biomedical engineering', 'Materials science', 'Computer science']",multi-agent supply chain,2025-06-05T11:17:53.435487
https://openalex.org/W4406323546,Harnessing the tumor microenvironment: targeted cancer therapies through modulation of epithelial-mesenchymal transition,2025,19,https://doi.org/10.1186/s13045-024-01634-6,Journal of Hematology & Oncology,"['Antonino Glaviano', 'Hannah Lau', 'Lukas M. Carter', 'E. Hui Clarissa Lee', 'Hiu Yan Lam', 'Elena Okina', 'Daniel S.W. Tan', 'Wen Tan', 'Hui Li Ang', 'Daniela Carbone', 'Michelle Yi-Hui Yee', 'Muthu K. Shanmugam', 'Xiao Zi Huang', 'Gautam Sethi', 'Tuan Zea Tan', 'Lina H. K. Lim', 'Ruby Yun‐Ju Huang', 'Hendrik Ungefroren', 'Elisa Giovannetti', 'Dean G. Tang', 'Tullia C. Bruno', 'Peng Luo', 'Mads Hald Andersen', 'Bin‐Zhi Qian', 'Jun Ishihara', 'Derek C. Radisky', 'Stanton B. Elias', 'Saurabh Yadav', 'Minah Kim', 'Caroline Robert', 'Patrizia Diana', 'Kurt A. Schalper', 'Tao Shi', 'Taha Merghoub', 'Simone Krebs', 'Anjali P. Kusumbe', 'Matthew S. Davids', 'Jennifer Brown', 'Alan Prem Kumar']","The tumor microenvironment (TME) is integral to cancer progression, impacting metastasis and treatment response. It consists of diverse cell types, extracellular matrix components, and signaling molecules that interact to promote tumor growth and therapeutic resistance. Elucidating the intricate interactions between cancer cells and the TME is crucial in understanding cancer progression and therapeutic challenges. A critical process induced by TME signaling is the epithelial-mesenchymal transition (EMT), wherein epithelial cells acquire mesenchymal traits, which enhance their motility and invasiveness and promote metastasis and cancer progression. By targeting various components of the TME, novel investigational strategies aim to disrupt the TME's contribution to the EMT, thereby improving treatment efficacy, addressing therapeutic resistance, and offering a nuanced approach to cancer therapy. This review scrutinizes the key players in the TME and the TME's contribution to the EMT, emphasizing avenues to therapeutically disrupt the interactions between the various TME components. Moreover, the article discusses the TME's implications for resistance mechanisms and highlights the current therapeutic strategies toward TME modulation along with potential caveats.","['Tumor microenvironment', 'Epithelial–mesenchymal transition', 'Metastasis', 'Cancer research', 'Cancer', 'Cancer cell', 'Tumor progression', 'Mesenchymal stem cell', 'Cancer stem cell', 'Biology']",multi-agent supply chain,2025-06-05T11:17:53.435587
